id,attr1,attr2,attr3,attr4,attr5,attr6,class
4974,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
4442,0.77661836,-0.3994177,-0.41130523,1.1607168,-0.37786573,1.4584433,0
3991,-0.20986789,-0.3994177,-0.27606055,-0.027056429,-0.37786573,1.3121822,0
6385,0.5269479,-0.11188355,-0.230979,0.40923398,-0.37786573,0.70580814,0
4630,0.4336179,0.13141457,-0.36622367,0.70628278,-0.37786573,0.98918898,0
5212,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
166,0.8367493,0.047366127,-0.41130523,2.0257026,1.6836546,1.0958377,0
659,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
2856,1.0293377,4.7275373,-0.45638679,1.1910968000000002,-0.37786573,1.0044245,0
4347,1.145365,4.7938913,-0.41130523,0.61640864,-0.37786573,0.28835463,0
4336,0.24560284,0.48530275,0.12967348,-0.85955255,-0.37786573,-0.94572324,0
