id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,class
6430,4217.44,4019.49,4233.85,4113.33,4337.95,4625.64,4085.64,4613.85,4199.49,4217.44,4165.13,4238.46,4538.97,4267.69,1
8669,4288.72,4001.03,4250.77,4113.85,4344.62,4613.33,4068.21,4597.95,4196.92,4230.26,4196.92,4277.95,4629.23,4365.13,1
7147,4400.0,4005.64,4301.03,4135.9,4343.59,4621.54,4089.74,4626.67,4218.46,4275.9,4251.79,4327.69,4680.51,4458.97,1
8310,4328.21,4011.28,4292.31,4149.23,4381.54,4662.05,4121.54,4662.05,4242.05,4255.9,4206.67,4303.59,4619.49,4377.95,1
4096,4292.31,4000.51,4247.18,4116.41,4322.05,4603.08,4063.59,4604.62,4188.72,4207.69,4181.03,4257.44,4577.44,4348.21,1
505,4311.28,4010.26,4267.18,4120.51,4329.74,4624.1,4061.03,4629.23,4216.92,4241.03,4205.64,4287.69,4621.54,4378.46,1
6183,4272.31,3992.31,4249.74,4109.74,4332.31,4615.38,4070.26,4603.59,4189.23,4204.62,4186.15,4269.23,4574.36,4320.0,0
713,4285.13,3978.97,4262.56,4132.82,4334.87,4610.26,4046.15,4623.08,4199.49,4236.92,4207.69,4281.03,4590.77,4347.18,1
5711,4264.1,3985.13,4259.49,4120.51,4324.1,4618.46,4052.82,4613.33,4188.72,4229.23,4198.97,4269.74,4601.03,4337.95,0
2326,4282.05,3992.31,4263.08,4111.28,4342.56,4619.49,4068.72,4608.21,4189.23,4219.49,4206.67,4271.28,4604.1,4343.08,0
1662,4318.46,4016.92,4267.18,4103.08,4334.36,4599.49,4041.03,4601.03,4193.33,4235.38,4217.95,4272.31,4623.08,4361.03,1
5150,4310.77,4022.05,4273.33,4140.51,4349.74,4612.31,4058.46,4617.44,4194.36,4237.44,4201.54,4281.54,4612.31,4371.79,1
8604,4264.62,3972.31,4251.79,4106.15,4331.79,4620.0,4074.36,4604.62,4201.03,4214.36,4185.13,4273.33,4575.38,4316.41,0
6010,4269.23,3977.95,4251.79,4094.87,4321.03,4593.33,4039.49,4605.64,4184.62,4205.13,4191.79,4272.31,4588.72,4340.0,1
4362,4306.15,4023.08,4276.92,4138.46,4340.51,4608.72,4077.44,4620.51,4212.31,4246.15,4225.13,4291.28,4619.49,4387.18,1
2168,4301.03,4040.51,4263.59,4118.97,4347.18,4630.26,4072.82,4600.51,4200.51,4225.13,4205.64,4282.56,4610.26,4349.74,0
2851,4289.23,4015.9,4254.87,4122.56,4329.74,4617.44,4070.77,4591.28,4172.31,4216.92,4192.31,4276.92,4594.87,4345.13,0
7387,4280.51,3985.64,4243.59,4086.67,4327.18,4611.79,4045.64,4604.62,4181.03,4222.05,4187.18,4264.62,4593.85,4353.33,1
1608,4319.49,3977.95,4258.97,4137.44,4325.13,4610.77,4071.28,4599.49,4189.74,4218.97,4174.36,4281.03,4619.49,4395.9,1
7485,4295.38,4014.87,4266.15,4121.54,4327.69,4606.15,4038.46,4599.49,4183.59,4224.1,4208.72,4280.0,4621.03,4356.92,1
7083,4273.33,3997.95,4244.1,4101.54,4332.82,4621.54,4061.03,4611.28,4189.23,4228.72,4188.72,4260.0,4595.9,4349.74,0
1160,4272.31,4020.51,4257.95,4140.51,4350.26,4627.69,4106.67,4594.36,4203.59,4215.38,4183.59,4275.38,4569.23,4325.13,0
7554,4241.03,4005.64,4238.97,4106.67,4343.59,4615.9,4051.28,4616.41,4186.15,4225.13,4175.9,4244.1,4551.28,4297.95,0
4916,4282.05,3989.23,4254.87,4120.0,4333.85,4620.0,4055.38,4607.69,4184.1,4217.44,4194.36,4265.64,4587.69,4341.03,1
8889,4284.1,3975.9,4260.51,4102.05,4318.46,4626.67,4088.72,4629.23,4222.56,4241.03,4206.67,4285.64,4593.85,4360.0,0
273,4256.92,3993.85,4231.79,4110.26,4346.67,4626.15,4081.03,4614.87,4198.97,4220.0,4175.9,4240.51,4576.41,4314.87,0
6193,4305.64,4011.79,4273.85,4108.72,4337.44,4623.08,4062.05,4623.59,4209.74,4243.59,4174.87,4274.87,4609.23,4361.03,0
3208,4290.26,3992.82,4261.54,4118.46,4336.92,4612.31,4056.41,4617.95,4196.92,4225.64,4165.64,4275.38,4596.92,4351.79,1
3644,4308.72,4001.54,4267.69,4129.74,4327.18,4617.95,4083.59,4630.26,4208.21,4235.38,4196.41,4284.62,4611.79,4372.82,1
2888,4294.36,3992.82,4260.0,4134.36,4349.23,4629.74,4087.69,4627.69,4209.74,4236.41,4213.85,4280.0,4617.95,4347.69,0
5395,4304.62,4008.72,4263.08,4123.59,4360.0,4637.44,4087.18,4618.46,4208.21,4246.67,4220.0,4267.69,4633.33,4381.54,1
2811,4361.54,4043.59,4319.49,4176.41,4408.72,4680.0,4144.1,4664.62,4263.08,4288.21,4282.05,4328.72,4673.85,4418.46,1
6559,4297.44,4003.59,4261.54,4128.72,4342.56,4606.67,4043.08,4612.31,4186.15,4223.59,4200.51,4279.49,4598.46,4351.28,1
7767,4277.95,3984.62,4251.28,4112.82,4322.56,4618.46,4058.46,4609.23,4194.87,4229.23,4202.56,4269.74,4609.23,4339.49,0
7926,4247.69,3991.28,4225.64,4105.13,4344.62,4620.51,4102.05,4604.1,4202.56,4210.26,4174.87,4250.77,4554.87,4290.26,0
2372,4289.74,4000.51,4249.23,4121.03,4331.79,4602.05,4063.59,4594.36,4185.64,4206.67,4185.64,4265.13,4577.44,4348.21,1
6086,4281.54,4009.23,4260.0,4121.54,4338.97,4615.9,4083.08,4614.87,4197.95,4214.87,4205.13,4277.44,4585.13,4362.05,0
5855,4292.31,4021.54,4260.0,4127.69,4333.33,4606.15,4072.31,4612.31,4200.0,4220.0,4195.9,4275.9,4602.56,4340.51,0
5112,4264.62,4015.9,4235.38,4110.26,4345.13,4611.79,4067.18,4618.97,4192.82,4230.77,4190.77,4270.77,4571.79,4329.23,0
6940,4318.97,4027.18,4313.85,4148.72,4362.56,4652.31,4094.36,4626.15,4201.54,4233.33,4208.72,4280.51,4606.67,4370.26,0
8555,4279.49,4012.31,4245.64,4118.97,4321.03,4601.54,4061.03,4605.64,4189.23,4208.21,4187.18,4264.1,4594.87,4329.74,0
4283,4228.21,3988.72,4229.74,4090.77,4337.44,4612.31,4050.77,4610.26,4164.1,4217.95,4164.62,4245.64,4534.87,4265.13,1
3334,4296.92,4003.08,4273.33,4109.74,4342.05,4625.64,4064.1,4631.28,4211.28,4247.69,4183.59,4274.87,4601.54,4364.62,0
7781,4405.64,4067.69,4301.54,4166.67,4353.33,4617.44,4053.33,4594.36,4196.41,4232.31,4235.9,4304.1,4674.36,4452.82,0
5767,4275.9,3979.49,4250.26,4094.36,4329.23,4589.74,4043.59,4599.49,4181.54,4225.13,4194.36,4256.92,4594.87,4351.28,0
2634,4314.36,4035.38,4281.54,4155.9,4369.74,4644.62,4097.95,4665.13,4209.74,4240.51,4221.03,4295.38,4623.08,4365.13,0
4721,4417.95,4081.54,4310.77,4168.21,4356.41,4615.9,4061.03,4573.85,4186.67,4231.28,4245.13,4318.46,4693.85,4462.56,0
1539,4270.26,3970.26,4237.44,4101.54,4329.74,4608.72,4083.08,4602.56,4192.82,4219.49,4181.54,4263.08,4573.85,4330.77,0
4519,4296.92,4003.08,4269.74,4128.72,4343.59,4610.77,4056.92,4621.54,4201.54,4225.13,4164.62,4274.87,4598.97,4352.82,1
3752,4293.85,4005.13,4274.87,4127.18,4349.23,4607.69,4050.77,4611.79,4190.77,4231.28,4195.38,4285.64,4604.62,4360.51,1
8768,4293.33,4019.49,4271.28,4116.41,4326.67,4625.13,4090.26,4606.67,4204.62,4223.08,4191.28,4281.54,4585.64,4358.46,0
2383,4299.49,4023.59,4266.15,4113.33,4344.1,4621.54,4061.03,4622.56,4205.64,4242.05,4198.46,4282.05,4588.21,4357.44,1
3630,4320.51,3965.64,4257.44,4102.56,4336.41,4598.46,4068.21,4605.64,4194.36,4232.82,4204.1,4285.64,4602.56,4377.44,1
7132,4298.46,4027.69,4247.69,4120.51,4351.28,4628.21,4100.0,4607.18,4204.1,4228.21,4201.54,4272.31,4598.97,4350.26,0
1148,4378.46,4047.18,4328.72,4200.0,4392.31,4665.13,4129.74,4677.44,4256.41,4270.77,4211.28,4331.79,4623.59,4406.15,1
8156,4274.87,3997.95,4258.46,4110.77,4337.44,4620.0,4087.69,4621.03,4210.26,4224.62,4203.59,4278.97,4581.54,4330.26,0
6858,4269.23,3994.36,4250.26,4127.18,4341.03,4617.95,4057.95,4609.74,4194.87,4204.1,4186.15,4257.95,4569.23,4333.85,0
2779,4294.36,4008.21,4264.1,4105.64,4337.44,4623.59,4062.56,4615.9,4197.95,4241.03,4164.62,4269.23,4603.08,4357.95,0
2953,4298.46,3997.44,4259.49,4120.51,4331.28,4625.64,4084.1,4621.03,4211.79,4235.9,4189.74,4280.51,4581.03,4348.21,0
65,4272.31,3988.21,4255.38,4117.95,4314.87,4606.15,4043.08,4595.38,4178.97,4196.41,4174.87,4256.41,4590.77,4328.21,1
7062,4307.18,4013.85,4280.51,4120.51,4344.1,4616.92,4091.79,4628.72,4216.92,4242.56,4226.15,4292.82,4615.38,4376.92,1
7399,4291.28,3991.28,4275.38,4106.67,4333.85,4617.95,4054.36,4611.28,4192.82,4230.26,4167.18,4272.31,4594.87,4362.56,0
1244,4291.79,4025.64,4259.49,4124.62,4342.56,4616.92,4068.72,4630.26,4200.51,4234.87,4193.33,4275.38,4616.41,4355.38,0
4553,4276.41,3981.54,4260.0,4114.36,4345.13,4626.15,4069.74,4626.67,4201.54,4232.31,4205.64,4282.05,4603.08,4339.49,0
8676,4295.9,3994.36,4255.9,4102.56,4348.72,4629.74,4056.41,4613.85,4212.31,4232.82,4206.67,4270.26,4610.77,4355.38,0
4918,4250.26,4006.67,4249.23,4137.44,4350.26,4633.85,4109.23,4602.05,4197.44,4210.26,4169.23,4261.54,4544.1,4298.97,0
3981,4335.9,3981.03,4255.38,4122.05,4348.21,4612.31,4073.85,4600.0,4187.69,4234.36,4205.13,4283.59,4604.62,4388.72,1
7947,4315.38,4015.9,4292.31,4152.82,4381.03,4661.54,4104.1,4646.15,4228.21,4248.72,4195.38,4292.82,4617.44,4373.33,1
6615,4299.49,4011.79,4243.59,4124.62,4347.18,4632.31,4085.64,4594.87,4192.31,4243.08,4191.28,4274.36,4602.05,4366.15,0
2297,4275.38,3989.74,4241.54,4114.87,4323.59,4620.51,4055.9,4604.1,4192.31,4214.36,4193.85,4266.67,4609.23,4333.33,1
648,4280.0,4004.62,4263.59,4120.51,4323.59,4603.08,4040.51,4589.23,4174.87,4212.82,4192.82,4271.79,4608.72,4344.1,1
5716,4216.41,4014.36,4211.28,4102.05,4332.82,4620.0,4062.05,4609.74,4180.51,4187.69,4158.46,4232.31,4543.08,4271.28,0
126,4336.92,3989.23,4281.54,4110.26,4344.62,4621.03,4081.03,4611.28,4200.0,4244.62,4211.79,4296.92,4624.62,4396.41,1
7179,4322.56,4019.49,4270.26,4120.51,4342.05,4616.92,4080.51,4603.59,4211.28,4248.21,4213.33,4291.28,4610.77,4394.87,0
7032,4343.59,3927.18,4258.46,4065.13,4325.64,4607.18,4102.56,4654.36,4245.64,4280.51,4304.1,4333.33,4760.51,4461.54,1
7408,4292.31,4009.74,4264.62,4105.64,4331.79,4609.23,4058.97,4605.64,4181.54,4228.72,4202.56,4276.92,4592.82,4364.1,1
5409,4287.69,4011.28,4250.77,4130.26,4335.9,4602.05,4062.56,4597.44,4192.31,4215.38,4182.56,4265.64,4586.15,4350.26,1
6589,4276.92,4044.62,4249.23,4123.08,4346.67,4616.92,4069.23,4607.18,4186.67,4217.95,4185.64,4252.31,4592.31,4328.72,0
3791,4285.64,3987.18,4261.54,4104.1,4335.38,4623.08,4100.51,4626.67,4209.74,4228.72,4208.72,4289.23,4590.26,4361.54,1
1635,4249.74,4006.67,4213.85,4100.51,4341.54,4605.64,4060.0,4610.77,4177.95,4218.46,4176.92,4241.54,4549.23,4299.49,0
4311,4340.51,3994.36,4297.44,4127.18,4360.51,4633.85,4094.36,4648.21,4231.28,4273.33,4251.79,4314.87,4682.56,4436.41,1
1400,4272.31,3976.41,4249.23,4109.74,4328.72,4612.82,4075.38,4610.77,4201.03,4224.1,4182.05,4266.67,4574.36,4322.05,0
8140,4458.97,4075.9,4310.26,4154.36,4324.1,4584.1,4064.1,4596.41,4190.77,4228.21,4265.64,4324.62,4723.59,4531.79,0
2347,4302.56,4030.26,4267.69,4136.92,4340.0,4617.44,4074.87,4611.28,4208.72,4247.69,4202.05,4272.82,4604.62,4354.36,1
4237,4275.9,4019.49,4260.0,4125.13,4340.0,4614.87,4056.92,4614.87,4197.44,4233.33,4182.56,4270.77,4551.28,4338.97,0
5147,4350.26,4044.62,4277.44,4152.82,4354.36,4637.95,4089.74,4611.28,4207.69,4262.56,4219.49,4304.1,4628.72,4421.54,0
8759,4448.21,4104.62,4313.85,4168.21,4359.49,4615.38,4073.85,4624.1,4213.85,4254.87,4245.13,4322.05,4706.15,4509.23,0
7413,4360.51,4051.79,4271.28,4120.0,4340.0,4620.51,4073.85,4596.41,4180.0,4224.62,4207.18,4289.23,4609.74,4405.64,0
5995,4278.97,3974.36,4258.46,4122.56,4327.18,4612.31,4043.08,4610.26,4180.51,4211.28,4188.72,4268.72,4575.38,4330.77,1
5082,4312.31,4066.15,4292.31,4164.62,4377.95,4648.21,4092.82,4635.9,4204.62,4232.82,4213.33,4289.23,4620.0,4362.56,0
4498,4286.15,4000.0,4258.46,4089.74,4340.51,4625.13,4091.79,4625.64,4214.87,4242.56,4215.38,4280.51,4601.54,4353.33,0
8075,4285.64,3991.28,4253.85,4124.62,4326.15,4617.95,4050.26,4607.18,4197.95,4231.28,4198.97,4275.9,4608.21,4342.05,0
1369,4278.97,4024.1,4263.59,4122.56,4339.49,4614.36,4044.62,4600.0,4187.69,4220.0,4193.33,4270.77,4615.9,4344.1,1
2766,4305.13,3977.44,4269.74,4106.67,4321.54,4616.92,4079.49,4621.03,4212.82,4241.03,4207.69,4300.0,4605.13,4363.59,0
3954,4304.62,4053.85,4268.21,4133.33,4354.87,4629.23,4056.41,4604.62,4201.54,4229.23,4196.41,4276.92,4625.64,4356.92,0
4523,4342.56,4032.82,4278.46,4132.31,4329.23,4604.62,4053.85,4591.79,4190.26,4225.64,4192.82,4289.74,4609.23,4392.31,1
2228,4295.9,4008.21,4263.08,4118.46,4338.97,4617.95,4070.26,4617.95,4200.0,4238.97,4207.69,4284.1,4588.72,4360.51,0
8070,4266.15,4000.51,4233.85,4120.51,4341.03,4616.41,4096.92,4585.64,4175.38,4192.31,4171.28,4260.51,4554.87,4301.54,0
4757,4279.49,3992.82,4230.26,4104.62,4335.9,4605.13,4038.97,4603.59,4173.85,4221.54,4186.15,4254.36,4586.67,4335.38,1
123,4266.15,3986.67,4245.13,4107.18,4333.33,4601.54,4056.41,4594.87,4174.87,4210.77,4187.69,4258.97,4577.44,4335.38,0
2531,4279.49,3976.92,4251.28,4093.85,4325.64,4585.13,4039.49,4595.9,4174.87,4223.59,4187.18,4252.31,4591.28,4345.64,0
4701,4318.97,4007.69,4278.46,4126.67,4356.41,4644.62,4080.0,4643.59,4229.74,4258.46,4240.51,4307.18,4632.31,4385.13,0
6584,4302.56,4008.72,4265.13,4138.97,4336.41,4618.46,4088.72,4630.77,4211.79,4227.18,4178.46,4278.46,4602.05,4359.49,1
3480,4295.9,3988.21,4264.1,4134.36,4347.18,4629.74,4085.13,4636.92,4201.03,4223.08,4213.33,4281.03,4621.03,4357.95,0
4340,4272.31,3990.77,4246.15,4106.67,4326.67,4618.97,4074.87,4599.49,4199.49,4237.44,4200.51,4269.23,4596.41,4332.82,1
1922,4280.51,3986.67,4258.46,4097.95,4331.79,4612.82,4070.26,4630.77,4216.92,4232.82,4197.44,4272.82,4583.08,4348.21,0
2980,4288.21,3988.72,4261.03,4100.51,4336.92,4620.0,4105.13,4628.21,4208.72,4208.21,4168.21,4279.49,4603.08,4346.67,1
3768,4281.03,4001.03,4246.67,4111.28,4354.87,4622.05,4066.67,4610.77,4193.85,4223.08,4191.28,4262.56,4603.59,4341.54,0
873,4290.26,4003.08,4262.56,4120.51,4336.92,4613.85,4079.49,4611.79,4208.21,4231.28,4209.23,4279.49,4602.56,4367.18,1
6057,4278.97,4014.36,4244.1,4110.26,4333.33,4614.36,4061.54,4609.23,4185.13,4207.69,4187.18,4257.95,4587.69,4342.05,0
6065,4356.41,3992.31,4269.23,4135.9,4315.9,4600.51,4061.03,4594.87,4183.59,4225.64,4186.15,4287.69,4653.85,4426.15,1
3134,4272.82,3992.82,4260.0,4122.05,4329.23,4621.54,4059.49,4615.38,4193.33,4226.15,4202.05,4275.38,4601.54,4347.18,0
3863,4269.23,4018.46,4254.36,4118.97,4334.36,4616.41,4041.54,4613.85,4208.72,4228.72,4194.87,4266.15,4609.23,4338.97,1
2310,4275.9,3975.38,4246.15,4094.87,4326.15,4607.69,4048.72,4619.49,4215.38,4238.97,4196.41,4260.51,4583.08,4333.85,1
422,4335.9,3983.08,4272.31,4139.49,4330.26,4614.87,4072.31,4610.26,4195.38,4226.15,4181.03,4293.33,4629.74,4405.64,1
7778,4269.74,4025.64,4238.46,4136.92,4328.72,4607.69,4067.18,4609.74,4176.41,4190.77,4171.28,4245.64,4561.54,4308.21,0
5389,4280.0,3982.05,4261.54,4122.56,4340.0,4615.9,4073.33,4610.77,4187.69,4222.05,4192.82,4263.08,4589.74,4336.41,0
2753,4277.95,4001.54,4257.95,4107.18,4340.51,4613.33,4073.33,4619.49,4202.56,4228.72,4193.85,4272.82,4592.82,4329.23,0
8430,4294.87,3982.56,4266.15,4131.79,4331.79,4620.51,4084.1,4594.87,4195.38,4223.59,4195.9,4280.0,4603.08,4355.38,0
2802,4277.44,4001.03,4258.97,4107.18,4321.03,4607.69,4041.54,4600.0,4180.0,4212.31,4188.21,4265.64,4593.33,4335.9,1
831,4297.95,4055.9,4277.44,4136.92,4347.18,4632.82,4072.31,4610.26,4204.1,4229.74,4210.77,4288.72,4613.85,4356.41,0
3785,4275.9,3994.87,4261.54,4118.97,4325.13,4610.26,4079.49,4608.72,4193.85,4223.59,4193.85,4273.33,4594.87,4338.97,0
7053,4293.85,4010.77,4263.59,4121.03,4331.28,4613.85,4061.54,4610.26,4208.72,4228.72,4193.33,4271.28,4590.77,4339.49,0
326,4288.72,3998.97,4261.03,4115.9,4345.64,4629.23,4093.85,4616.41,4200.0,4227.18,4196.92,4271.79,4605.13,4346.67,1
5142,4427.69,4140.0,4317.95,4187.18,4351.28,4626.67,4076.92,4615.9,4197.95,4225.13,4197.44,4304.1,4634.87,4457.95,0
718,4487.69,4133.33,4311.28,4168.21,4335.38,4586.15,4073.85,4596.92,4192.82,4247.18,4287.18,4353.33,4753.85,4535.9,0
3200,4306.67,4007.69,4263.08,4112.31,4343.59,4620.0,4062.56,4627.18,4208.21,4238.97,4183.59,4282.05,4616.41,4368.21,1
4319,4357.44,3993.33,4277.95,4128.21,4322.56,4602.05,4067.69,4594.87,4186.15,4234.36,4191.28,4298.97,4664.1,4434.87,1
3940,4296.41,4000.0,4280.0,4110.26,4335.9,4618.97,4050.26,4616.41,4189.23,4235.38,4189.74,4282.56,4609.74,4367.69,0
7736,4300.51,4033.85,4265.64,4142.05,4329.23,4585.64,4086.15,4604.62,4191.79,4225.13,4165.64,4285.64,4595.9,4354.36,0
2849,4270.77,4017.44,4258.97,4106.15,4347.69,4628.72,4109.74,4625.64,4206.15,4224.1,4209.74,4286.15,4617.95,4342.05,1
943,4306.15,3989.74,4253.33,4095.38,4328.21,4615.9,4082.56,4643.59,4224.1,4245.13,4209.23,4281.03,4595.9,4371.28,1
8367,4422.05,4104.1,4301.54,4171.79,4327.18,4613.33,4069.23,4615.9,4204.1,4224.1,4219.49,4305.13,4622.05,4437.95,0
4243,4273.85,3996.92,4256.92,4102.56,4335.38,4604.1,4039.49,4607.18,4191.28,4223.08,4177.44,4261.03,4584.1,4345.13,0
6378,4322.05,4022.05,4280.51,4140.0,4363.08,4634.36,4095.38,4624.1,4202.05,4238.97,4221.54,4290.26,4631.28,4397.95,1
2013,4497.44,4145.64,4337.44,4193.85,4357.95,4616.92,4077.95,4618.46,4200.51,4235.38,4254.87,4333.85,4696.41,4534.36,0
8200,4285.64,3987.18,4257.95,4104.62,4331.79,4615.38,4043.08,4605.13,4185.64,4227.69,4166.15,4260.51,4595.38,4352.82,0
5584,4321.03,4056.41,4296.92,4170.26,4380.0,4653.33,4103.08,4646.67,4210.26,4240.0,4223.08,4308.72,4615.9,4371.28,0
5114,4288.72,4035.38,4248.21,4136.41,4360.0,4623.59,4089.74,4591.79,4192.82,4222.05,4192.82,4273.85,4587.69,4341.54,0
6829,4289.74,3972.82,4267.69,4105.13,4348.72,4634.87,4087.69,4631.28,4209.23,4235.9,4215.38,4282.05,4621.54,4370.77,1
432,4300.51,4017.44,4250.77,4120.51,4346.67,4619.49,4059.49,4610.77,4202.56,4232.31,4206.67,4273.33,4588.72,4350.26,0
2080,4291.28,3989.23,4267.69,4105.64,4329.23,4605.64,4043.08,4602.56,4176.41,4204.62,4189.74,4264.62,4591.28,4342.56,1
5748,4299.49,4038.46,4261.54,4141.03,4337.44,4584.1,4083.08,4598.46,4190.26,4234.36,4172.82,4281.03,4604.62,4359.49,0
2093,4264.62,4009.23,4221.54,4105.64,4336.92,4603.59,4057.95,4617.95,4190.77,4224.1,4182.05,4252.82,4566.15,4327.18,0
7036,4312.82,4033.85,4275.9,4132.31,4341.54,4617.95,4074.36,4613.85,4209.23,4242.56,4198.97,4291.79,4617.44,4380.51,0
269,4277.95,3963.59,4246.15,4104.1,4340.51,4614.36,4075.9,4606.15,4190.26,4234.36,4190.77,4264.62,4586.67,4336.92,1
2701,4282.05,4005.13,4264.1,4114.36,4345.64,4618.46,4076.41,4631.79,4212.31,4230.26,4193.33,4274.36,4593.33,4341.03,0
4806,4303.59,3989.23,4278.97,4133.33,4345.64,4617.95,4072.31,4627.18,4211.28,4234.36,4209.74,4285.64,4622.05,4351.28,1
2591,4243.59,3965.64,4244.1,4098.97,4334.87,4633.33,4102.05,4613.85,4197.95,4213.33,4195.38,4266.15,4579.49,4333.85,0
7255,4297.95,3989.23,4260.51,4113.85,4337.44,4630.26,4060.51,4620.0,4206.67,4240.51,4208.72,4272.82,4601.03,4356.41,0
5970,4314.87,3998.46,4278.46,4122.05,4329.74,4627.18,4081.03,4628.72,4212.82,4224.1,4193.85,4284.1,4583.08,4348.72,1
8263,4294.36,4022.05,4267.18,4120.0,4328.21,4616.41,4084.62,4612.31,4198.97,4221.03,4196.92,4274.87,4587.69,4360.51,0
552,4301.54,4021.03,4260.51,4124.62,4345.13,4566.15,4081.03,4606.67,4187.18,4223.08,4197.44,4282.56,4593.33,4358.46,0
