id,attr1,attr2,attr3,attr4,attr5,attr6,class
2234,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
2326,0.26508188,-0.12515436,-0.095734317,1.1417293,1.1846384,1.1994393,0
3371,2.1115253,1.3788704,-0.45638679,1.3354017,1.8158168,0.41023887,0
6608,0.60266208,4.302871499999998,-0.27606055,-0.85955255,-0.37786573,-0.94572324,0
3006,-0.0018656358,-0.21805001,-0.095734317,0.29952846,1.365563,1.1506856,0
5010,-0.39500344,-0.39057049,0.17475504,0.61387697,-0.37786573,1.0745079,0
81,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
5793,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
3836,0.54710447,4.6479125,0.12967348,1.0235849,-0.37786573,0.49251073,0
4572,0.66533377,1.1709611,-0.41130523,1.4138833999999998,-0.37786573,1.3304648,0
2917,0.021001061,-0.14727237,0.58048907,0.82442718,0.18502559,1.2055334999999998,0
1730,8.7938517,-0.44807732,-0.54654991,-0.85955255,-0.37786573,-0.94572324,0
5342,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
873,-0.24831781,-0.25343882,0.17475504,0.91894271,0.8972991,0.5808768,0
5370,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1276,-0.10739121,-0.38614689,-0.14081588,-0.85955255,-0.37786573,-0.94572324,0
133,-0.39991555,-0.43923012,0.12967348,-0.85955255,-0.37786573,-0.94572324,0
2752,-0.48003368,-0.45250093,1.301794,-0.85955255,-0.37786573,-0.94572324,0
5016,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
5331,0.17666398,0.43221952,-0.14081588,-0.85955255,-0.37786573,-0.94572324,0
4704,2.1750439,-0.35518168,-0.50146835,2.3649458,-0.37786573,0.38890913,0
2493,0.37636647,-0.18266119,0.71573375,1.8421568,-0.37786573,0.74542051,0
3253,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1158,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
6050,0.72868299,2.3962989,-0.230979,0.77294998,-0.37786573,0.34015543,0
4906,0.35112841,0.096025752,0.80589687,-0.85955255,-0.37786573,-0.94572324,0
111,-0.3487619,-0.31979286,1.2567125,0.21809321,0.58724133,0.85816343,0
1539,0.55794498,1.2151971,-0.14081588,0.82442718,0.84145775,0.65705444,0
6321,-0.13788014,-0.43480652,0.30999972,-0.85955255,-0.37786573,-0.94572324,0
6446,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
2409,-0.6148625,-0.41711211,5.3140528,0.42484592,0.37921914,0.67533708,0
3909,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
3521,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1042,0.13076121,0.45876114,0.58048907,1.0923618,-0.37786573,1.1476385,0
317,0.59300725,-0.08534194,-0.230979,1.5392008,2.5001367,1.4188309,0
2379,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
3236,-0.260344,-0.4038413,0.67065219,0.6970000000000001,0.59017169,1.2969467,0
3262,-0.16125498,-0.4038413,0.039510361,0.95776158,0.91020582,1.0653666000000002,0
6147,-0.37281428,-0.37729969,0.49032595,0.44974064,0.51872374,1.0379427,0
185,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
6538,-0.15956115,-0.45250093,0.12967348,0.64805446,-0.37786573,1.5193854,0
1824,1.0755792,0.54280958,-0.0055711987,2.0586143,-0.37786573,1.1415443,0
417,0.027606996,-0.25786243,0.2198366,0.50543729,-0.37786573,0.7911271,0
3303,0.63958756,-0.34633447,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0
3558,0.6063885,2.1706952,0.40016284,-0.85955255,-0.37786573,-0.94572324,0
3415,-0.25560128,-0.43923012,0.12967348,0.7788571999999999,-0.37786573,0.90996423,0
3701,6.414190799999999,-0.42153571,-0.54654991,-0.85955255,-0.37786573,-0.94572324,0
4840,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
4730,0.99258161,-0.44807732,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0
2503,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
2595,0.20512032,-0.23574442,0.26491816,-0.85955255,-0.37786573,-0.94572324,0
6034,-0.49409246,-0.4082649,-0.59163147,0.066193263,-0.37786573,0.4772752000000001,0
6250,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
6700,0.020154146,-0.24016802,0.17475504,0.34003512,-0.37786573,1.0105187,0
3288,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
630,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
865,-0.34639054,-0.42153571,-0.14081588,1.0839229,-0.37786573,1.1415443,0
4049,1.6609667,-0.45250093,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0
5060,0.17835781,-0.24459162,-0.18589744,1.4932089,-0.37786573,1.0775551,0
792,5.0267751,-0.098612747,-0.45638679,4.7472434,1.6538242,0.90996423,1
2378,-0.1194174,-0.38172329,0.35508128,-0.85955255,-0.37786573,-0.94572324,0
5910,0.50340368,0.20661581,-0.14081588,0.74889915,0.61842161,0.65705444,0
3604,-0.33114607,-0.3994177,0.62557063,1.0742181999999998,1.0469447,0.81550395,0
3316,1.5943992,4.7938913,-0.32114211,1.999964,-0.37786573,0.93738818,0
3475,0.20139389,-0.032258713,-0.14081588,0.54130255,1.7228357,0.87949317,0
367,-0.78441482,-0.45250093,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
127,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
732,-0.41312741,-0.42595931,1.2567125,1.5261206,-0.37786573,0.72409077,0
5064,0.44564409,-0.014564303999999997,-0.27606055,1.0193655,-0.37786573,1.3792185,0
2596,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
5926,0.54168422,0.30835866,0.35508128,0.36999316,0.19032657,1.01966,0
5756,-0.0062695922,-0.27113323,0.08459192,0.38982455,1.2859167,0.90387002,0
4839,-0.30370604,-0.28440404,3.0599748,-0.85955255,-0.37786573,-0.94572324,0
6119,-0.32708088,-0.44807732,0.2198366,0.014294113,-0.37786573,1.5041499,0
1529,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
3833,0.69751652,0.50742076,0.30999972,1.1628265,0.29180241,1.1842038,0
1507,-0.2891391,-0.45250093,-0.41130523,1.1240076,4.9025988,1.2116277,0
1203,1.1479058000000002,4.8248565,0.26491816,-0.85955255,-0.37786573,-0.94572324,0
1119,0.79372603,-0.049953122,-0.18589744,1.4919431,-0.37786573,1.1537327,0
5709,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
2734,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
6131,0.29015055,0.17122699,-0.14081588,0.33750345,-0.37786573,0.74542051,0
4324,-0.15227769,-0.45250093,-0.41130523,1.5535469,-0.37786573,1.1598269,0
1932,4.5682555,-0.45250093,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0
6143,0.28168141,-0.25343882,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0
1046,-0.0044063799,-0.15611958,1.3468756000000002,-0.85955255,-0.37786573,-0.94572324,0
2221,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1266,0.034382313,-0.27113323,0.62557063,-0.85955255,-0.37786573,-0.94572324,0
5729,0.07164656,-0.094189144,1.0763862,1.825701,-0.37786573,0.71799656,0
6374,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
5765,0.62620631,0.7905313,-0.230979,1.0910959999999998,-0.37786573,1.2177219,0
2941,-0.11806233,-0.4038413,0.039510361,0.91303549,-0.37786573,1.6351753999999998,0
1135,0.14515876,-0.17381398,-0.18589744,0.54510005,-0.37786573,1.1659211,0
2563,0.050812459,0.073907741,-0.050652758,0.15775518,-0.37786573,1.0562253,0
726,0.18123732,-0.13400156,-0.0055711987,0.76957442,1.8417291,1.0105187,0
4711,-0.43701041,-0.44365372,-0.095734317,2.0147321,-0.37786573,0.30968437,0
2633,0.079438176,-0.28882764,-0.36622367,1.3910984,-0.37786573,1.4401607,0
5542,0.025574401,-0.41268851,0.17475504,0.70290722,-0.37786573,1.0135658,0
6410,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
3918,-0.78441482,-0.44807732,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
6183,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1414,1.2600373,-0.45250093,-0.050652758,-0.85955255,-0.37786573,-0.94572324,0
3743,0.010838085,1.2638566999999998,1.7526096000000002,-0.85955255,-0.37786573,-0.94572324,0
606,-0.11518282,-0.23132081,0.40016284,1.6126191,-0.37786573,1.1293559,0
1290,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
3734,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
5495,0.32419652,-0.45250093,-0.095734317,1.3742206,-0.37786573,0.9983303,0
2949,0.79880752,0.71975367,-0.32114211,2.0286562,-0.37786573,1.0288014,0
1322,-0.22104716,-0.44807732,1.1214678,-0.85955255,-0.37786573,-0.94572324,0
6053,0.056232713,-0.44807732,-0.32114211,1.1674679,-0.37786573,1.01966,0
3721,-0.23984867,-0.44807732,0.2198366,0.60290642,-0.37786573,1.3396062,0
1671,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
5965,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1825,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
23,0.75510672,0.082754945,-0.36622367,1.3307603,1.3255588,0.93738818,0
6664,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
2529,0.06402432799999999,-0.36402888,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0
483,0.43632803,1.6354393,0.44524439,-0.85955255,-0.37786573,-0.94572324,0
2768,-0.11602974,-0.37287609,0.08459192,0.29151152,0.64347778,1.1933451000000002,0
3910,-0.12314382,-0.44807732,1.5272018,0.76577692,-0.37786573,1.6168928,0
1380,0.2212117,-0.23574442,0.039510361,1.4172589,-0.37786573,1.3548417,0
2369,0.20444279,0.042942525,-0.27606055,1.5944755,1.0455948,1.3761714,0
507,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
4619,-0.16786092,-0.063223929,0.08459192,-0.85955255,-0.37786573,-0.94572324,0
373,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
3076,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
4022,0.004570916,-0.032258713,2.1583436000000003,-0.85955255,-0.37786573,-0.94572324,0
223,0.34740199,-0.27998044,0.17475504,-0.85955255,-0.37786573,-0.94572324,0
6365,1.2617311000000002,0.31720586,0.94114155,-0.85955255,-0.37786573,-0.94572324,0
783,0.74189486,0.75071888,0.53540751,0.11809241,-0.37786573,0.74237341,0
1990,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1540,-0.13076605,-0.36845248,0.2198366,-0.16545416,0.62543471,1.0227071,0
3057,0.23476233,0.45876114,0.35508128,0.15142601,-0.37786573,0.96785924,0
1003,0.17717213,-0.41711211,-0.14081588,0.61936225,-0.37786573,0.78808,0
4867,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
2767,2.3798279,-0.3949941,-0.54654991,-0.85955255,-0.37786573,-0.94572324,0
3758,1.1446875,0.94535738,-0.095734317,0.28855791,-0.37786573,0.6326776,0
1643,0.68379651,-0.45250093,-0.095734317,-0.85955255,-0.37786573,-0.94572324,0
4639,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
3892,0.048949246,-0.17381398,-0.18589744,-0.85955255,-0.37786573,-0.94572324,0
6653,-0.08316944700000001,-0.35075807,0.80589687,0.50501534,-0.37786573,0.9434824,0
1987,-0.29354306,-0.38614689,0.49032595,0.30923318,0.67689699,1.1811566999999998,0
1822,-0.055898794,-0.22689721,0.30999972,0.66282251,-0.37786573,1.2451458999999998,0
194,-0.096550699,-0.43923012,-0.41130523,0.91261354,3.5098905,0.95262371,0
844,0.040988248,-0.04552952,0.35508128,-0.85955255,-0.37786573,-0.94572324,0
5273,0.97157812,5.0814255,-0.54654991,-0.85955255,-0.37786573,-0.94572324,0
551,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
5490,0.21189563,-0.31979286,-0.18589744,-0.85955255,-0.37786573,-0.94572324,0
3364,-0.10569738,-0.44365372,-0.27606055,0.88603105,2.4836412,1.3883598999999998,1
6082,0.45123373,1.0205586,0.49032595,1.1493243,-0.37786573,0.8429279000000001,0
6120,-0.01998961,-0.10303635,-0.45638679,-0.85955255,-0.37786573,-0.94572324,0
1504,-0.31082012,-0.37729969,-0.41130523,1.4265417,-0.37786573,1.1080261,1
150,0.14888518,-0.16054318,0.039510361,1.015146,1.8345184,1.0166129000000002,0
5387,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
5991,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
46,-0.090452914,-0.30209845,0.49032595,0.78096692,0.79681101,0.87949317,0
2573,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
96,1.2600373,-0.29767485,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0
1972,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
4544,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
9,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
4757,0.77407761,0.75514249,-0.0055711987,-0.85955255,-0.37786573,-0.94572324,0
4264,0.38077043,-0.0012934972,-0.0055711987,0.19404239,0.98613162,1.1994393,0
944,0.84149202,0.94978098,-0.45638679,-0.85955255,-0.37786573,-0.94572324,0
4855,0.20766106,-0.44807732,0.12967348,1.0493235,-0.37786573,0.95567082,0
5188,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
3873,-0.026595545,-0.08976554199999999,1.0763862,0.10248047,0.44526734,0.8429279000000001,0
1556,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
2963,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
4962,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
2643,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
3362,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
2668,0.57505266,1.0338294,0.44524439,0.87801411,-0.37786573,0.79417421,0
2450,0.57234253,0.71975367,0.26491816,-0.85955255,-0.37786573,-0.94572324,0
594,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
4054,0.32216393,0.56492759,-0.36622367,0.72611416,3.5478205000000003,1.0257543,0
4627,-0.43277584,-0.41711211,-0.59163147,-0.48824156,-0.37786573,0.46508677,0
6516,0.27897128,-0.195932,0.039510361,-0.85955255,-0.37786573,-0.94572324,0
181,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
5923,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
3570,0.51576863,0.40567791,0.26491816,-0.85955255,-0.37786573,-0.94572324,0
1352,0.13194689,-0.22247361,-0.14081588,0.99911212,2.2970863,1.0227071,0
3997,0.41532455,-0.45250093,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0
1308,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
4296,1.1719581,2.3653337000000003,-0.45638679,1.264937,-0.37786573,0.41328597,0
4830,0.047763565999999986,-0.027835111000000003,2.0681805,0.7788571999999999,-0.37786573,1.0775551,0
680,-0.26627241,-0.41711211,-0.18589744,0.99826824,-0.37786573,1.3426533,0
5976,0.36569534,0.1889214,-0.050652758,0.72569221,0.013649285,0.71190235,0
2438,1.0696508,0.9851698,0.12967348,1.9906812,0.22733463,1.1506856,0
4126,0.40329836,-0.3994177,-0.50146835,1.7138858,-0.37786573,0.91910555,0
808,-0.39534221,-0.35518168,4.592747900000001,0.40290482,-0.37786573,0.84597501,0
6401,0.065718157,0.047366127,-0.230979,0.64678863,3.0162741000000004,0.84902211,0
3294,0.11416168,-0.18708479,-0.230979,0.23665876,-0.37786573,1.3121822,0
5157,0.42057542,-0.44807732,-0.230979,-0.85955255,-0.37786573,-0.94572324,0
5565,-0.058100772,-0.23132081,-0.14081588,1.6839277,-0.37786573,1.1232616000000002,0
6340,1.7913916,2.1353064,0.44524439,1.9716938,0.22907967,1.2938996,0
6471,0.17818843,-0.28882764,-0.230979,1.4202125,-0.37786573,0.85206922,0
1611,0.94752574,-0.18708479,-0.41130523,0.89446994,2.4836412,0.93129397,1
3634,0.83742683,0.25969903,0.30999972,-0.85955255,-0.37786573,-0.94572324,0
3208,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
2765,0.16345211,-0.29325125,-0.095734317,-0.85955255,-0.37786573,-0.94572324,0
84,0.018799083,0.016400912,1.3468756000000002,0.87041911,0.13748142,1.2024864,0
3567,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
4196,1.297979,-0.16054318,-0.54654991,1.3252751,13.750423,0.90996423,1
6281,-0.15702041,-0.41268851,0.039510361,1.3113509,0.50239278,0.90082291,0
1876,0.2847303,1.0117114,-0.095734317,-0.85955255,-0.37786573,-0.94572324,0
1590,-0.16701400000000002,-0.25343882,1.7976912,1.9501746,-0.37786573,0.84597501,0
