id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,class
3521,4266.15,3990.26,4236.92,4092.31,4342.05,4619.49,4055.38,4608.72,4200.0,4219.49,4192.31,4256.92,4603.08,4337.44,0
6803,4292.82,4002.56,4264.1,4133.85,4346.15,4618.97,4066.15,4604.1,4190.77,4224.1,4205.13,4275.38,4605.13,4340.51,0
6410,4311.28,3986.67,4273.85,4125.64,4338.97,4626.67,4093.33,4623.59,4217.44,4241.54,4220.0,4295.38,4617.95,4370.26,0
4029,4324.62,4024.1,4261.03,4131.79,4339.49,4617.95,4076.92,4600.0,4193.33,4232.31,4173.85,4275.9,4614.36,4366.67,0
5015,4306.67,4011.79,4268.21,4139.49,4346.67,4629.74,4088.72,4630.77,4221.03,4250.26,4230.26,4290.26,4620.51,4375.9,1
4098,4318.46,3997.44,4281.03,4109.74,4330.77,4608.72,4072.82,4632.82,4214.87,4249.74,4207.18,4286.15,4599.49,4372.31,1
4882,4266.67,4021.03,4261.03,4149.23,4349.74,4625.13,4101.54,4594.36,4198.97,4216.41,4188.21,4274.87,4572.31,4325.64,0
3920,4298.97,4006.67,4258.46,4126.15,4354.87,4624.1,4055.9,4625.64,4208.72,4237.44,4207.69,4272.31,4608.72,4358.46,1
251,4247.18,4002.05,4253.33,4132.31,4342.05,4617.44,4063.59,4609.23,4190.77,4190.77,4151.28,4246.67,4530.26,4305.13,0
8875,4302.56,3998.97,4267.18,4126.67,4353.85,4624.1,4077.95,4620.0,4193.33,4237.44,4217.95,4284.1,4622.05,4356.92,0
5003,4276.41,3940.51,4228.72,4083.59,4328.72,4601.03,4075.38,4606.67,4190.26,4224.1,4174.87,4255.9,4564.62,4330.77,1
3639,4279.49,3995.38,4261.03,4121.03,4344.62,4624.62,4088.72,4629.74,4209.74,4232.31,4208.21,4264.1,4594.36,4363.08,1
5331,4303.08,4017.95,4256.92,4123.08,4336.41,4603.59,4085.64,4614.87,4201.54,4224.62,4190.26,4271.79,4598.46,4364.62,0
2953,4298.46,3997.44,4259.49,4120.51,4331.28,4625.64,4084.1,4621.03,4211.79,4235.9,4189.74,4280.51,4581.03,4348.21,0
3390,4293.85,3984.62,4255.38,4104.62,4342.05,4620.0,4069.74,4615.38,4212.82,4243.59,4210.26,4270.26,4607.18,4345.64,0
6802,4340.0,3976.41,4270.77,4131.79,4318.97,4614.87,4080.0,4607.69,4191.79,4224.62,4172.31,4289.74,4620.0,4402.56,1
796,4298.46,4009.74,4266.15,4103.59,4350.26,4621.54,4081.54,4618.46,4213.85,4250.26,4225.13,4288.21,4617.44,4357.44,0
7232,4283.08,4074.36,4266.15,4166.15,4382.56,4648.72,4092.82,4655.38,4200.0,4222.56,4182.56,4266.67,4557.95,4311.79,0
8423,4282.05,3998.46,4238.46,4094.87,4342.05,4618.46,4060.0,4614.36,4196.92,4237.44,4198.97,4260.0,4590.77,4351.79,1
3964,4301.03,4022.05,4280.0,4109.23,4333.33,4616.41,4050.26,4617.95,4198.46,4240.0,4167.69,4275.9,4600.0,4364.62,0
6614,4338.97,3985.13,4272.31,4105.13,4334.36,4625.13,4112.31,4636.41,4221.54,4232.82,4239.49,4314.36,4652.82,4408.72,1
2864,4297.95,3989.74,4269.74,4140.51,4340.0,4631.28,4058.46,4613.85,4202.05,4220.0,4196.41,4275.9,4587.18,4342.05,0
2290,4291.28,4008.21,4260.51,4117.95,4323.59,4608.72,4042.05,4600.0,4183.59,4215.9,4192.82,4271.79,4610.26,4351.79,1
8887,4285.13,3988.72,4261.03,4114.87,4334.87,4616.41,4057.95,4601.54,4191.28,4214.36,4197.95,4274.87,4596.92,4339.49,0
5410,4318.97,4013.85,4280.0,4125.64,4345.13,4615.38,4050.77,4607.18,4194.36,4236.92,4183.08,4280.51,4614.87,4372.82,0
3044,4292.82,4041.03,4265.13,4121.03,4342.05,4615.38,4063.59,4600.51,4203.59,4221.03,4184.62,4277.95,4605.64,4336.92,0
5879,4308.21,4011.28,4265.64,4142.05,4353.33,4631.79,4055.38,4625.13,4221.03,4238.46,4210.77,4272.31,4605.64,4361.54,0
5575,4284.62,3984.62,4264.62,4103.08,4328.21,4597.95,4045.64,4604.62,4188.72,4241.03,4205.13,4261.03,4603.08,4351.79,0
2914,4275.38,4041.54,4247.18,4122.56,4349.23,4616.92,4067.18,4610.26,4193.85,4211.79,4182.56,4251.79,4586.15,4327.18,0
6235,4289.23,3986.67,4250.77,4110.77,4345.13,4621.54,4053.85,4590.26,4187.18,4226.67,4204.1,4264.1,4604.62,4355.9,0
7908,4264.62,4032.82,4232.82,4111.79,4334.36,4604.1,4060.51,4596.41,4173.85,4197.95,4171.79,4245.64,4563.08,4320.0,0
7746,4290.26,4014.87,4246.67,4104.1,4330.26,4626.15,4083.59,4627.69,4212.82,4251.79,4204.1,4270.26,4591.79,4340.51,0
226,4210.26,4078.46,4231.28,4140.0,4342.56,4616.41,4056.41,4584.62,4173.85,4185.64,4113.85,4213.85,4465.13,4223.59,0
1853,4205.13,4054.87,4229.74,4136.92,4331.79,4609.74,4056.92,4585.64,4167.69,4190.26,4116.41,4222.56,4469.23,4222.56,0
2257,4314.87,4021.03,4283.59,4138.46,4347.18,4635.38,4072.31,4630.26,4222.05,4246.15,4207.69,4283.08,4607.69,4369.23,1
6157,4283.08,3997.95,4247.69,4122.56,4329.23,4615.38,4069.74,4603.08,4189.74,4211.79,4181.54,4267.69,4582.56,4352.31,1
3359,4304.1,3995.38,4261.54,4123.59,4335.9,4625.64,4078.97,4614.36,4210.26,4230.77,4209.23,4279.49,4613.33,4353.85,0
4190,4295.38,4010.26,4250.77,4108.21,4346.15,4623.59,4050.77,4625.64,4214.87,4247.69,4203.59,4270.26,4611.79,4360.51,1
6228,4276.41,4025.64,4258.46,4132.31,4340.51,4612.82,4034.87,4596.41,4189.74,4221.54,4191.79,4268.72,4611.79,4328.72,1
730,4298.97,4012.31,4263.59,4123.08,4337.95,4625.64,4065.13,4617.44,4202.05,4226.15,4208.21,4273.85,4619.49,4363.08,1
2863,4289.23,3989.23,4254.36,4104.1,4336.41,4621.54,4064.62,4629.23,4207.18,4236.41,4198.46,4276.41,4594.36,4357.44,1
2087,4269.23,3985.13,4258.97,4114.36,4331.79,4620.51,4052.82,4615.9,4196.92,4210.26,4188.21,4275.38,4598.97,4350.77,0
3644,4308.72,4001.54,4267.69,4129.74,4327.18,4617.95,4083.59,4630.26,4208.21,4235.38,4196.41,4284.62,4611.79,4372.82,1
8217,4296.92,4005.13,4264.62,4109.23,4337.95,4632.31,4063.08,4618.46,4206.15,4223.59,4190.77,4262.56,4580.51,4339.49,0
7185,4291.28,4004.62,4254.87,4093.33,4341.54,4616.41,4075.38,4612.82,4192.31,4234.36,4202.56,4273.85,4599.49,4345.13,0
142,4312.82,4044.1,4264.1,4122.56,4353.85,4635.38,4111.79,4637.44,4229.23,4241.03,4225.64,4288.21,4624.62,4373.85,1
568,4272.82,3992.82,4252.82,4124.1,4332.31,4629.74,4054.87,4609.74,4202.56,4215.9,4186.67,4261.03,4586.67,4326.15,0
8725,4297.44,3955.9,4256.41,4124.1,4346.67,4629.74,4052.31,4615.38,4220.51,4241.54,4213.85,4275.38,4609.74,4359.49,0
3658,4283.59,4011.28,4260.51,4120.0,4338.97,4612.31,4044.1,4592.82,4176.92,4217.44,4187.18,4263.08,4613.33,4334.87,1
1844,4236.41,4032.82,4222.05,4109.23,4344.62,4617.95,4053.85,4609.23,4190.77,4201.54,4165.64,4241.03,4556.92,4291.28,0
5524,4284.62,4023.59,4270.26,4108.21,4347.69,4622.56,4107.69,4631.79,4217.95,4227.69,4213.85,4294.87,4612.82,4349.23,1
2449,4347.69,4063.08,4279.49,4140.0,4353.85,4618.97,4106.67,4606.15,4202.56,4227.18,4201.54,4288.72,4613.33,4388.72,1
2249,4278.97,4008.21,4243.08,4109.23,4333.85,4617.44,4101.03,4595.9,4196.92,4214.36,4185.13,4269.23,4568.21,4326.15,0
5876,4403.59,4046.15,4294.87,4151.79,4342.05,4607.69,4065.13,4604.1,4202.05,4238.46,4241.03,4308.72,4685.13,4458.97,0
455,4305.13,4016.41,4249.74,4135.9,4346.67,4628.21,4078.46,4597.95,4191.28,4238.46,4201.54,4281.54,4604.62,4378.97,0
1032,4283.59,3982.05,4247.69,4121.03,4326.15,4615.38,4071.79,4602.05,4194.36,4217.44,4180.0,4269.74,4588.72,4351.79,0
4938,4283.59,3934.87,4235.38,4078.97,4321.54,4608.21,4094.36,4630.77,4219.49,4236.41,4230.26,4287.69,4651.28,4363.08,1
162,4282.56,4018.46,4245.64,4119.49,4331.79,4616.92,4070.77,4614.87,4197.95,4223.08,4202.05,4265.64,4600.0,4339.49,0
7566,4302.56,4037.95,4264.1,4112.31,4339.49,4616.41,4077.95,4602.05,4193.33,4218.97,4204.1,4275.38,4607.18,4364.1,0
2060,4289.74,4001.03,4246.15,4104.62,4346.67,4633.85,4078.97,4614.36,4208.21,4241.03,4206.67,4274.36,4595.9,4352.31,0
229,4297.95,4015.9,4274.87,4124.1,4351.28,4621.54,4072.31,4614.36,4195.9,4232.31,4209.74,4280.0,4611.79,4358.46,0
5652,4307.69,4024.1,4255.9,4118.97,4336.41,4604.62,4087.69,4610.26,4203.08,4231.79,4193.33,4282.56,4604.1,4357.44,0
4961,4276.92,3977.44,4244.62,4103.08,4332.31,4618.97,4067.69,4624.62,4186.67,4227.69,4205.13,4271.28,4587.18,4340.51,1
5680,4301.03,4007.69,4271.28,4122.56,4324.1,4614.36,4071.28,4614.87,4200.0,4231.28,4203.59,4282.56,4607.18,4369.23,0
6628,4301.54,4008.21,4278.97,4111.28,4347.18,4623.59,4072.31,4608.72,4203.59,4237.44,4213.33,4285.13,4608.21,4361.54,0
4119,4401.03,4037.44,4296.92,4136.41,4349.23,4621.54,4083.59,4628.72,4220.0,4272.82,4264.62,4328.72,4740.51,4499.49,0
8736,4218.46,4022.56,4215.38,4119.49,4331.79,4611.79,4056.41,4608.21,4180.51,4178.46,4146.67,4230.26,4526.15,4267.18,0
2086,4290.77,4006.67,4265.13,4120.51,4347.18,4625.13,4070.77,4616.41,4206.67,4228.72,4211.28,4274.87,4610.26,4360.51,0
6323,4291.28,4016.41,4262.56,4123.08,4329.74,4619.49,4067.18,4591.79,4175.9,4214.36,4189.23,4273.33,4591.28,4339.49,0
7411,4293.33,4037.44,4247.18,4129.23,4357.44,4630.77,4100.0,4596.41,4203.08,4232.31,4204.62,4271.28,4591.28,4342.05,0
1528,4288.72,4014.36,4263.59,4123.59,4346.67,4620.51,4086.67,4623.08,4205.64,4240.0,4213.85,4275.9,4612.82,4370.77,1
4241,4315.38,4021.54,4267.18,4140.51,4347.18,4613.33,4089.23,4621.03,4209.74,4238.46,4213.85,4282.05,4625.13,4359.49,0
2686,4278.97,4002.56,4265.13,4104.62,4341.03,4628.72,4092.31,4627.18,4203.08,4234.87,4208.21,4283.08,4595.9,4351.79,0
2647,4264.62,4039.49,4265.64,4134.87,4373.33,4642.56,4087.18,4627.69,4206.15,4229.74,4195.9,4267.18,4596.92,4315.9,0
4426,4288.21,4047.18,4257.44,4133.33,4346.67,4624.1,4058.97,4596.41,4206.67,4221.54,4201.54,4263.59,4605.13,4342.56,0
279,4360.51,4047.69,4357.44,4152.31,4371.79,4666.67,4106.67,4655.9,4235.38,4274.36,4257.44,4330.77,4664.62,4418.97,0
6886,4271.79,3987.18,4248.21,4088.72,4340.51,4611.28,4071.79,4609.23,4186.15,4223.59,4193.85,4272.82,4617.95,4346.15,1
6978,4303.59,4011.28,4263.08,4127.18,4346.67,4571.28,4085.64,4609.23,4201.03,4231.79,4207.69,4285.64,4604.1,4353.85,0
5539,4310.77,4006.67,4279.49,4138.97,4364.62,4645.64,4088.21,4627.69,4205.13,4249.74,4230.77,4302.56,4625.13,4381.54,0
2962,4327.18,4043.08,4281.03,4151.79,4342.05,4609.23,4051.79,4594.87,4181.03,4194.36,4161.03,4275.9,4548.21,4351.79,1
1219,4329.74,4042.05,4266.15,4138.97,4352.31,4623.08,4085.13,4627.18,4222.56,4262.05,4217.95,4277.95,4634.36,4377.44,1
2992,4285.13,3994.36,4258.97,4111.28,4337.95,4614.87,4069.74,4587.69,4172.31,4207.69,4165.13,4263.59,4579.49,4330.77,1
934,4314.36,3983.59,4261.03,4105.64,4331.28,4615.38,4096.92,4629.74,4209.74,4220.51,4172.31,4297.44,4614.87,4374.36,1
6770,4282.05,4023.59,4242.56,4117.44,4336.41,4617.95,4062.05,4605.64,4187.18,4222.05,4204.62,4267.69,4607.18,4337.44,0
7442,4292.82,4031.28,4262.05,4121.54,4336.92,4617.95,4072.82,4615.9,4198.97,4228.21,4211.79,4281.03,4610.77,4341.54,0
5511,4290.77,4031.28,4247.69,4112.82,4338.97,4621.54,4071.28,4606.67,4193.85,4211.28,4196.41,4266.67,4596.92,4350.77,0
5628,4266.15,3967.18,4237.44,4097.95,4329.74,4610.77,4050.77,4611.79,4189.74,4216.41,4192.82,4248.72,4578.97,4332.31,0
8381,4288.21,4005.64,4255.9,4116.92,4324.62,4615.9,4042.05,4604.62,4191.28,4220.0,4193.33,4268.72,4613.33,4352.82,1
3025,4305.64,4021.03,4270.26,4128.21,4350.77,4627.18,4074.36,4608.21,4181.54,4218.46,4196.41,4273.33,4578.46,4371.79,1
5260,4294.36,4004.1,4273.85,4107.69,4343.59,4617.44,4081.54,4616.92,4201.03,4237.95,4210.77,4292.31,4604.1,4354.87,0
7568,4297.95,4021.03,4273.85,4117.95,4330.77,4624.1,4086.67,4614.36,4207.69,4238.97,4206.15,4289.74,4603.08,4377.44,0
3282,4316.41,4014.36,4278.97,4139.49,4337.95,4583.59,4085.64,4614.87,4198.46,4234.87,4212.31,4285.64,4620.0,4378.46,0
1663,4282.56,4022.56,4267.18,4121.54,4354.36,4635.9,4093.85,4631.79,4210.26,4223.59,4194.36,4285.64,4567.69,4351.28,0
2218,4330.26,3989.23,4263.08,4102.05,4334.36,4615.9,4067.69,4606.15,4206.67,4240.51,4230.77,4285.13,4663.59,4406.67,0
1448,4305.13,3998.46,4272.31,4122.05,4347.18,4628.21,4089.74,4626.67,4197.44,4227.18,4213.33,4283.08,4613.85,4360.0,0
1395,4285.13,3992.82,4262.56,4100.0,4331.28,4613.85,4055.9,4612.31,4193.85,4228.21,4162.56,4265.64,4593.85,4354.36,0
7205,4304.1,4012.82,4267.69,4123.08,4344.62,4629.74,4080.0,4629.23,4198.46,4239.49,4201.03,4285.13,4616.41,4371.79,0
7778,4269.74,4025.64,4238.46,4136.92,4328.72,4607.69,4067.18,4609.74,4176.41,4190.77,4171.28,4245.64,4561.54,4308.21,0
7528,4297.95,4010.77,4263.08,4127.18,4353.33,4621.03,4061.54,4624.62,4206.67,4237.95,4178.97,4276.41,4612.82,4354.36,1
2938,4408.72,4110.26,4370.77,4229.23,4451.79,4731.79,4154.87,4702.56,4295.9,4342.05,4315.9,4380.51,4712.82,4464.62,0
3084,4262.56,3962.56,4238.97,4104.62,4316.92,4599.49,4047.69,4627.18,4220.0,4238.97,4195.9,4266.67,4587.18,4331.28,1
7619,4263.08,3989.23,4246.15,4106.67,4345.64,4616.41,4056.41,4610.26,4185.64,4215.9,4173.85,4251.28,4573.33,4327.18,1
4261,4271.28,4013.33,4232.31,4111.79,4330.26,4604.1,4064.1,4612.82,4192.82,4209.23,4194.36,4257.44,4592.31,4334.36,0
5920,4287.69,4007.69,4267.18,4128.21,4339.49,4611.28,4036.92,4603.59,4181.54,4228.21,4192.82,4260.51,4597.44,4353.33,0
2,4263.59,3958.46,4278.46,4121.03,4330.77,4615.9,4067.69,4622.05,4208.21,4228.72,4185.64,4281.54,4585.13,4323.08,0
3901,4309.23,4001.03,4257.95,4114.36,4334.36,4615.9,4070.77,4607.69,4199.49,4249.23,4198.97,4280.51,4603.08,4375.38,0
5983,4353.33,4050.77,4348.72,4153.33,4374.36,4670.77,4115.9,4655.9,4231.79,4269.23,4243.08,4313.33,4644.1,4390.77,0
4352,4298.97,4014.36,4257.44,4125.13,4346.15,4583.08,4087.69,4605.13,4189.74,4226.15,4195.9,4279.49,4599.49,4349.23,0
4963,4373.85,4042.56,4323.59,4190.77,4398.97,4670.26,4120.0,4656.92,4243.08,4266.67,4206.67,4319.49,4619.49,4396.92,1
2322,4294.36,3997.44,4261.54,4121.54,4329.74,4614.36,4066.67,4610.77,4209.74,4229.74,4207.69,4285.64,4608.21,4351.79,0
2668,4307.18,4002.56,4269.74,4129.23,4352.31,4629.23,4077.95,4634.36,4192.82,4227.69,4218.97,4290.26,4624.1,4373.85,0
7787,4283.59,3981.03,4244.62,4123.08,4336.41,4617.44,4050.26,4596.41,4189.74,4214.36,4175.38,4262.56,4605.13,4342.56,0
3723,4278.46,4025.13,4254.87,4118.46,4340.51,4620.0,4044.1,4603.08,4183.59,4220.0,4190.26,4265.13,4616.41,4344.62,1
2017,4311.28,4010.77,4282.05,4141.03,4349.23,4624.62,4076.92,4644.62,4224.1,4245.13,4215.38,4290.26,4609.74,4364.62,1
7305,4295.9,4000.51,4267.69,4127.69,4338.46,4618.97,4074.87,4636.92,4206.15,4225.64,4203.08,4291.79,4589.23,4359.49,0
8531,4382.05,4063.08,4329.23,4188.21,4412.82,4688.72,4153.33,4682.56,4270.26,4298.46,4267.69,4342.56,4687.69,4437.44,1
6637,4286.67,3986.15,4263.08,4101.54,4326.67,4585.64,4038.46,4597.95,4183.08,4226.15,4190.77,4257.44,4591.28,4346.15,0
7513,4300.51,4015.38,4249.23,4122.56,4330.26,4590.77,4092.31,4606.67,4193.33,4218.46,4173.33,4277.95,4592.31,4359.49,0
108,4278.97,3962.05,4251.79,4106.67,4333.33,4626.67,4073.33,4635.9,4211.79,4231.28,4199.49,4278.97,4588.21,4347.69,1
371,4267.18,4015.38,4229.74,4107.69,4347.69,4612.31,4065.64,4615.9,4181.03,4222.56,4180.51,4261.03,4560.0,4324.1,0
6119,4394.87,4084.62,4355.9,4200.0,4430.26,4737.44,4164.62,4712.82,4297.95,4334.36,4314.87,4380.0,4707.69,4462.56,0
8762,4272.31,4010.26,4230.26,4105.64,4331.79,4613.85,4068.21,4610.77,4184.1,4215.9,4195.9,4261.54,4597.44,4331.79,0
3762,4289.23,4011.28,4261.03,4113.85,4337.44,4611.28,4056.92,4607.69,4181.54,4227.18,4192.31,4268.72,4578.97,4355.9,1
5737,4290.26,4027.69,4265.13,4134.36,4348.72,4631.79,4115.9,4621.54,4216.92,4230.77,4189.23,4283.08,4574.36,4335.9,1
1918,4272.31,3988.21,4247.69,4106.67,4339.49,4618.46,4073.33,4617.95,4195.9,4218.97,4193.33,4251.79,4600.0,4331.28,0
7242,4280.0,4002.05,4254.36,4110.26,4323.08,4612.31,4043.59,4601.03,4183.08,4215.38,4192.31,4269.74,4601.54,4338.97,1
616,4298.46,4005.13,4253.33,4121.03,4326.67,4602.05,4064.1,4596.41,4185.64,4202.56,4187.18,4264.62,4580.51,4351.28,1
8687,4286.67,3997.44,4250.26,4105.13,4327.69,4603.08,4054.36,4594.87,4176.92,4212.82,4189.23,4264.1,4578.46,4354.87,1
7903,4277.95,3997.44,4247.18,4115.38,4329.74,4610.77,4061.54,4602.56,4196.41,4211.28,4189.74,4263.59,4589.23,4331.79,0
6768,4289.23,4006.15,4267.69,4126.67,4344.1,4620.0,4056.41,4621.03,4206.15,4227.18,4191.79,4273.85,4603.08,4351.28,0
3648,4261.54,4009.23,4244.1,4120.51,4336.92,4629.23,4069.74,4603.08,4197.95,4223.08,4179.49,4255.38,4583.59,4320.0,0
7651,4298.46,3992.82,4262.56,4133.85,4344.62,4622.56,4082.05,4631.28,4202.05,4224.62,4208.21,4281.54,4611.28,4353.33,0
2789,4303.59,4023.59,4263.08,4140.0,4320.51,4588.72,4081.54,4605.64,4196.41,4229.23,4178.46,4284.62,4600.0,4352.31,0
5795,4373.33,4074.36,4294.36,4153.33,4338.46,4600.51,4039.49,4584.62,4178.46,4202.56,4181.54,4291.28,4572.82,4395.38,1
1139,4290.26,4053.85,4268.21,4139.49,4344.1,4631.28,4076.41,4608.72,4198.46,4227.69,4184.62,4268.21,4600.0,4333.33,0
3890,4278.97,3985.13,4250.77,4108.72,4332.31,4598.46,4041.54,4602.56,4184.1,4231.79,4189.23,4259.49,4588.72,4339.49,0
8095,4282.05,4031.79,4265.13,4135.38,4346.67,4613.33,4036.41,4609.23,4212.31,4238.46,4208.72,4272.82,4628.21,4354.87,1
677,4301.54,3988.72,4276.92,4130.77,4341.54,4631.79,4071.79,4621.03,4203.08,4233.33,4204.1,4283.59,4595.9,4354.36,0
606,4287.18,3987.69,4260.51,4090.77,4319.49,4603.59,4054.36,4608.21,4181.03,4222.56,4189.74,4272.82,4589.74,4351.28,1
4430,4275.38,4017.44,4243.59,4123.59,4325.13,4601.54,4064.62,4604.62,4178.97,4205.13,4182.56,4260.0,4592.31,4327.18,0
6462,4284.1,4028.21,4247.18,4104.1,4340.51,4615.38,4073.33,4600.0,4195.9,4210.26,4195.38,4261.03,4597.44,4347.69,0
1755,4286.67,3990.26,4269.74,4106.67,4325.64,4615.9,4064.62,4620.51,4199.49,4235.38,4194.87,4280.0,4591.28,4355.9,1
5953,4297.44,4016.92,4266.67,4128.21,4344.1,4617.95,4076.41,4611.28,4193.85,4219.49,4196.41,4268.72,4580.51,4355.9,1
