id,attr1,attr2,attr3,attr4,attr5,attr6,class
1857,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
6471,0.17818843,-0.28882764,-0.230979,1.4202125,-0.37786573,0.85206922,0
3627,-0.21799827,-0.36845248,0.89605999,0.61387697,0.19091922,1.0227071,0
6018,0.39228847,-0.28440404,-0.41130523,1.416415,3.4600087,1.4614904,1
1305,-0.18818687,-0.44807732,-0.230979,-0.85955255,-0.37786573,-0.94572324,0
1337,1.153326,1.2771276000000005,-0.45638679,1.4105078000000002,-0.37786573,0.38890913,0
4791,-0.07063511,-0.33306367,-0.27606055,0.97632713,-0.37786573,1.6625994,0
2655,-0.064198558,-0.43480652,0.039510361,-0.85955255,-0.37786573,-0.94572324,0
4726,-0.11162578,-0.43480652,0.30999972,0.94847881,-0.37786573,1.6138457,0
5145,0.36874424,-0.10303635,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0
3393,0.61926161,1.3346344,-0.18589744,0.87759216,-0.37786573,1.3152293,0
688,0.32792295,-0.2003556,-0.14081588,0.74467971,-0.37786573,1.6016573,0
2456,0.31606614,-0.23574442,0.35508128,1.6446869,-0.041336004,1.1994393,0
288,-0.24137311,-0.41268851,0.2198366,0.95396408,-0.37786573,1.2329575000000002,0
3829,0.4227774,1.449648,0.039510361,0.71008027,-0.37786573,1.0745079,0
5071,1.4685476999999998,-0.45250093,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0
6035,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
5870,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
5581,0.73969288,-0.34191087,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0
1254,0.25678211,-0.41711211,-0.095734317,-0.85955255,-0.37786573,-0.94572324,0
4664,0.019815381,-0.31979286,-0.32114211,0.66788584,1.6992612,1.4675846,0
2911,-0.20614146,-0.42153571,0.17475504,2.1189523,-0.37786573,0.62963049,0
4299,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
2749,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
6272,-0.54710932,-0.4038413,2.9247302000000004,1.7632533,-0.37786573,0.67533708,0
1862,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
5611,0.08824608800000001,-0.45250093,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0
1090,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
3252,0.28608536,0.17565059,-0.32114211,1.9522843,2.99428,1.0958377,0
3583,1.9025068,2.3255213,-0.050652758,1.3843473,-0.37786573,1.047084,0
4540,-0.78441482,-0.43923012,0.71573375,-0.85955255,-0.37786573,-0.94572324,0
4381,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
4015,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
5213,-0.15989992,-0.3994177,-0.230979,0.69278056,1.2599386,1.1445914,0
3322,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
5055,-0.27186204,-0.41711211,0.44524439,1.8223255,0.52102851,1.0501311000000002,0
2145,-0.060641516,-0.2047792,0.85097843,0.44130175,0.44576122,0.90387002,0
3351,0.60079887,2.7811523,-0.41130523,1.1986918,-0.37786573,0.52602889,0
6238,-0.14363916,0.13583817,1.9329359,0.055644655,-0.37786573,1.1019319,0
3793,0.16311335,-0.43480652,0.49032595,-0.85955255,-0.37786573,-0.94572324,0
5922,1.8284864,3.1571585,0.039510361,1.810511,0.22756511,0.76065604,0
5458,-0.11789295,-0.34633447,-0.27606055,0.99911212,1.8078818,1.3487475,0
3535,1.2790082,3.0686865,1.3468756000000002,0.22357849,-0.042653017,0.58697101,0
3427,-0.31522408,-0.41268851,0.08459192,-0.85955255,-0.37786573,-0.94572324,0
4025,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
6294,0.57047932,1.3036692,-0.27606055,1.0037535,-0.37786573,0.81855105,0
2543,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
2523,0.16125014,-0.24016802,0.08459192,1.3982714,-0.37786573,1.2634285,0
2330,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
53,-0.06199658,-0.27998044,-0.050652758,-0.85955255,-0.37786573,-0.94572324,0
6318,0.35078965,0.36586549,-0.45638679,1.4429975,-0.37786573,0.98918898,0
3758,1.1446875,0.94535738,-0.095734317,0.28855791,-0.37786573,0.6326776,0
1493,0.67261723,-0.14284877,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0
3851,0.036584292,-0.45250093,0.26491816,0.89193827,-0.37786573,0.94043529,0
1685,-0.045227668,-0.41711211,0.17475504,0.7750597,0.61842161,1.248193,0
2645,-0.20258442,-0.33306367,0.40016284,0.29108958,-0.37786573,1.1049790000000002,0
606,-0.11518282,-0.23132081,0.40016284,1.6126191,-0.37786573,1.1293559,0
3667,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
261,0.018290934,-0.24459162,-0.14081588,0.64130335,1.1084163,1.2969467,0
3538,-0.10586676,-0.35518168,0.12967348,0.80543969,-0.37786573,1.2756169,0
681,0.31979257,0.047366127,-0.050652758,-0.85955255,-0.37786573,-0.94572324,0
3032,0.53101309,2.7324927000000003,0.58048907,0.79911052,-0.37786573,0.65705444,0
5526,-0.29235738,-0.44365372,0.49032595,-0.85955255,-0.37786573,-0.94572324,0
4848,0.3572262,0.14026177,-0.095734317,0.64425696,-0.37786573,0.73018498,0
4717,0.87062589,4.913328599999999,0.35508128,-0.85955255,-0.37786573,-0.94572324,0
780,4.3353539,-0.45250093,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0
6120,-0.01998961,-0.10303635,-0.45638679,-0.85955255,-0.37786573,-0.94572324,0
1854,-0.37840391,-0.24016802,2.8796486,0.82991246,0.08842269300000001,0.52602889,0
868,-0.18801749,-0.3994177,-0.095734317,0.70670472,-0.37786573,1.0745079,0
1308,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
996,-0.1104401,-0.29325125,0.35508128,1.5467958,-0.37786573,0.70276103,0
1057,0.48002883,0.10044935,0.40016284,-0.85955255,-0.37786573,-0.94572324,0
2555,-0.10756059,-0.4082649,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0
1078,0.21443638,0.016400912,0.40016284,1.0100827,0.85736068,1.0348956,0
2595,0.20512032,-0.23574442,0.26491816,-0.85955255,-0.37786573,-0.94572324,0
6641,-0.10840751,-0.43480652,-0.36622367,0.34341067,-0.37786573,1.3335119,0
3530,0.84843672,3.5818243,-0.0055711987,-0.85955255,-0.37786573,-0.94572324,0
1993,-0.18259723,-0.45250093,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0
5160,1.0644,3.2279361,-0.050652758,0.78645219,-0.37786573,0.49555783,0
6448,0.41346133,0.33490027,0.08459192,0.38729288,1.0099366,1.1689682,0
358,-0.26813562,-0.4038413,0.039510361,-0.85955255,-0.37786573,-0.94572324,0
6452,0.20190204,-0.041105917,-0.32114211,1.6463747,2.7314371,1.2938996,0
1171,0.36857485,-0.13400156,-0.14081588,1.0864546,0.6630024999999999,1.1080261,0
2408,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
3939,-0.14448607,-0.28440404,-0.14081588,4.0392209,1.2592801000000002,1.1019319,0
385,-0.040993095,-0.42595931,-0.050652758,-0.85955255,-0.37786573,-0.94572324,0
5348,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
3362,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
2010,-0.10247910000000003,-0.24459162,3.9165245,1.4421536,0.49715765,0.73018498,0
3272,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
4111,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
4139,0.022356125,-0.38172329,-0.050652758,1.3067095,0.65829418,1.2146748,0
2873,1.9814392,4.5815584000000005,-0.32114211,1.3294945,-0.37786573,0.41328597,0
4046,0.82269052,1.3744468,-0.230979,-0.85955255,-0.37786573,-0.94572324,0
4522,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
3973,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
3872,-0.05166422,1.7017933999999997,-0.18589744,0.14720657,-0.37786573,-0.49779868,0
6030,0.33351259,0.26412264,0.67065219,0.20543488,0.45109512,0.72104367,0
2493,0.37636647,-0.18266119,0.71573375,1.8421568,-0.37786573,0.74542051,0
1359,0.26033916,-0.32421646,-0.36622367,1.378862,-0.37786573,1.4432078000000002,0
1146,1.999055,0.05178973,-0.41130523,2.0729604,-0.37786573,1.047084,1
1289,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1479,0.042173929000000006,-0.38172329,-0.18589744,-0.85955255,-0.37786573,-0.94572324,0
4672,-0.19377651,-0.13400156,0.2198366,-0.23127747,1.8157839,0.78503289,0
5771,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
6217,-0.02456295,0.042942525,1.2567125,0.90797215,0.024086612,1.2603813999999998,0
220,0.43260161,1.5912033,-0.27606055,0.80164219,0.85031466,0.57478259,0
3406,3.2914469,-0.43923012,-0.54654991,-0.85955255,-0.37786573,-0.94572324,0
5360,0.016258339,-0.42153571,0.94114155,2.2375187000000003,-0.37786573,0.67228997,0
3715,0.7673023,-0.30209845,-0.41130523,1.0353993,2.2274163,1.2299103,1
6620,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
898,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
4941,0.24187642,-0.24016802,-0.095734317,-0.85955255,-0.37786573,-0.94572324,0
6369,-0.39686665,-0.39057049,1.4821203,-0.85955255,-0.37786573,-0.94572324,0
5905,-0.40076246,-0.44807732,0.49032595,0.75354054,0.60716115,0.65400734,0
3986,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
4869,-0.36620834,-0.37729969,0.44524439,0.0079649487,0.81979289,1.3152293,0
2179,0.56234894,0.060636934,-0.27606055,0.75733804,1.8604306,0.93434108,0
4211,0.31860689,0.020824514,0.039510361,1.030336,-0.37786573,1.2878054,0
2952,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
2435,-0.29997961,-0.27113323,1.6624465,0.60248448,0.48622644,0.78808,0
1587,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
4925,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1564,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
2805,0.30437872,-0.45250093,-0.0055711987,1.2396204,-0.37786573,0.9434824,0
1450,0.2698246,1.3302108,0.17475504,0.98054658,-0.37786573,0.86730475,0
3364,-0.10569738,-0.44365372,-0.27606055,0.88603105,2.4836412,1.3883598999999998,1
3952,0.20190204,0.46760834,0.26491816,0.48898146,-0.37786573,0.62658339,0
2082,0.39957193,0.46318474,0.08459192,0.76577692,0.73310051,0.82464527,0
2770,-0.25915832,-0.42153571,-0.230979,-0.85955255,-0.37786573,-0.94572324,0
1517,0.13177750000000002,-0.34633447,0.039510361,-0.85955255,-0.37786573,-0.94572324,0
5909,0.14820765,0.29508785,0.67065219,0.46071119,-0.37786573,1.0105187,0
1985,-0.43667164,-0.43480652,-0.095734317,1.0919399,2.3564836,0.87339896,0
2694,1.3669178999999998,1.9627859,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0
84,0.018799083,0.016400912,1.3468756000000002,0.87041911,0.13748142,1.2024864,0
1169,0.056740862,-0.195932,0.039510361,1.1750629,-0.37786573,0.9983303,0
3993,-0.33233175,-0.38172329,2.2034252,0.69024889,0.75384347,0.76370315,0
3840,0.60266208,-0.076494735,-0.45638679,1.8446885,3.068362,1.5407151,1
2043,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1553,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1313,1.1560361,-0.42595931,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0
1910,-0.069280046,-0.17823759,0.35508128,1.067889,0.25113964,1.1872508999999998,0
1693,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
645,1.0755792,5.085849099999999,-0.0055711987,-0.85955255,-0.37786573,-0.94572324,0
2326,0.26508188,-0.12515436,-0.095734317,1.1417293,1.1846384,1.1994393,0
1237,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
4530,-0.17361994,-0.31094565,1.2116308999999998,0.88096772,0.1659289,1.2878054,0
4786,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
4399,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
45,0.55472671,1.4142591999999998,0.44524439,0.9636688,-0.37786573,0.96176503,0
580,0.71038963,0.7905313,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0
2991,0.66160734,1.7371822,-0.36622367,-0.10469418,-0.37786573,0.45594546,0
1065,-0.27304772,-0.39057049,-0.59163147,-0.12410362,-0.37786573,0.59001811,0
1027,-0.18649304,-0.4038413,0.2198366,0.66915168,0.54753339,1.0440369,0
3867,-0.083000064,-0.23132081,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0
4837,0.42599567,-0.23574442,-0.18589744,1.0134582,0.4433906,1.1384972,0
1953,-0.50950631,-0.43480652,0.44524439,0.68729528,0.93108048,0.88863449,0
5999,-0.06555362099999999,-0.32864006,-0.32114211,0.50121784,-0.37786573,1.6290812,0
3079,3.7472564,-0.44365372,-0.54654991,-0.85955255,-0.37786573,-0.94572324,1
6127,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
671,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
6702,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
6532,0.45140311,1.2284678999999998,-0.41130523,0.69531222,-0.37786573,0.87644607,0
769,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
2224,3.228267,-0.41268851,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0
3153,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
6700,0.020154146,-0.24016802,0.17475504,0.34003512,-0.37786573,1.0105187,0
4122,-0.097058848,-0.4038413,0.53540751,1.7518608,-0.37786573,0.83378658,0
3394,0.051320607,-0.36402888,-0.36622367,0.95438603,1.7116411,1.3091351,0
5887,0.94972772,5.085849099999999,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0
4843,-0.13584754,-0.42153571,1.0313047,1.0096607,-0.37786573,0.77284447,0
111,-0.3487619,-0.31979286,1.2567125,0.21809321,0.58724133,0.85816343,0
3581,-0.25306054,-0.42153571,1.2567125,-0.85955255,-0.37786573,-0.94572324,0
2438,1.0696508,0.9851698,0.12967348,1.9906812,0.22733463,1.1506856,0
5799,0.29675649,-0.45250093,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0
2593,0.031333421,-0.25343882,1.8427727,0.60164059,-0.37786573,1.1842038,0
4099,0.64551596,2.462653,0.85097843,0.4969984000000001,-0.37786573,0.72409077,0
5035,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1232,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
2090,-0.17107919,-0.43923012,-0.230979,-0.85955255,-0.37786573,-0.94572324,0
1183,-0.48562331,-0.44807732,1.1214678,0.45058453,-0.37786573,0.270072,0
3243,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1588,-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
5955,-0.10247910000000003,-0.45250093,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0
