id,V1,V2,V3,V4,V5,class
830,-0.796283,-1.164991,-0.371757,0.76361,2.807213,0
873,2.897154,-0.8883139999999999,-1.011492,-0.696013,0.902268,0
277,-0.817773,-0.650668,-0.100825,1.489733,-1.6611630000000002,1
2027,-0.681403,-0.336133,1.524443,0.7838470000000001,-0.750311,0
2003,-1.17574,-2.493172,-1.82825,-1.224791,-0.652419,0
2984,-0.156336,2.248114,-1.43681,0.281564,0.540269,1
1569,0.275948,1.216197,0.851621,-0.998094,-0.419649,1
1314,-0.8454780000000001,-0.958637,-0.013766999999999998,2.63815,-0.13658299999999998,1
1291,-0.111144,1.385493,-1.34429,-0.123499,-0.6391180000000001,0
2891,1.448993,-0.114806,-1.006879,-0.371757,0.049997,0
1961,-0.198845,-0.592651,1.255195,1.087527,-1.053328,1
376,-0.459168,2.085892,-1.283248,-0.7292770000000001,0.173505,0
274,1.270206,-0.8961049999999999,-0.62297,-0.3118,-0.395757,0
1455,-0.45554,-0.543864,0.580958,1.7248900000000005,-1.193087,0
2985,0.249327,0.5918329999999999,-1.105137,-0.676531,-0.282654,0
354,-0.768694,-0.380597,1.5346,-1.7445970000000002,-0.8807959999999999,0
815,1.14508,-0.47501,0.636111,0.567956,0.775476,0
1493,-0.456745,-2.707322,-2.003341,-1.058362,-0.63265,0
2911,2.819819,-0.973749,0.038755,-0.738718,-0.291063,0
175,0.923508,1.245984,-1.242277,-0.223867,0.147514,0
3229,-0.629073,0.134108,0.401809,0.06768300000000001,-0.13658299999999998,0
1870,1.00011,0.009004999999999999,-0.262574,-0.006323,-0.494784,0
1862,-0.419657,-0.84388,1.290692,0.888476,-1.500526,1
2565,-0.753362,-0.358972,1.389943,-1.476504,-1.130669,0
1639,-0.7732319999999999,-0.570992,1.113283,0.850298,0.824844,0
1180,-0.667908,-0.3041,2.532751,-1.463825,-0.762594,0
608,-0.8306549999999999,-1.293962,-0.7172649999999999,0.186029,-1.303674,1
1504,1.709564,-1.753989,-0.594316,-0.27922800000000003,-0.283982,0
9,-0.638393,0.031507,1.663978,-1.382272,-0.13658299999999998,0
1379,2.593392,-0.331112,-1.070105,-0.322022,0.290244,0
1387,-0.17986,2.012877,-1.299252,-0.17866500000000002,-0.35494000000000003,0
889,-0.764781,-0.124711,0.883185,-1.363116,-0.13658299999999998,0
1344,-0.599978,2.430428,-1.499986,-0.834377,-0.421967,0
793,0.017847,1.108849,1.002059,0.04738,-0.452806,1
3023,-1.122341,0.194515,1.051701,-1.5024030000000002,-0.13658299999999998,0
1101,-0.60292,-0.203531,1.357742,0.671177,1.7828580000000005,1
3016,-0.756636,-0.622741,0.425722,1.952552,-1.463948,1
2314,-1.032234,-1.815557,-1.458472,1.755448,-1.329575,1
1438,3.373613,-0.83291,-0.5364180000000001,0.069787,-0.348988,0
1378,-0.397409,1.005424,-1.3207950000000002,-0.739838,-0.338012,0
2223,1.773298,-0.89386,-0.549541,-0.375259,-0.005072999999999999,0
1795,1.125574,0.303709,-0.400169,-0.271959,-0.35385900000000003,0
267,-0.777758,-0.72519,0.7448600000000001,1.1073,-1.38102,1
1637,-0.012369,2.094481,-1.459932,0.279451,-0.5876899999999999,0
2115,-0.642402,0.099763,0.230154,0.117051,-0.415375,0
2689,1.319244,0.73643,-0.408066,-0.094506,0.574286,0
2743,-0.6762640000000001,-0.7623880000000001,-0.010507,0.584708,-1.731532,1
841,-0.660051,0.936228,0.031915,-0.173966,0.155116,0
1582,-0.8278399999999999,-0.994565,-0.268217,0.8673219999999999,-0.13658299999999998,1
1864,0.057214,0.872778,-1.294856,-0.201302,-0.374585,0
212,-0.370987,1.161336,-1.332035,-0.721979,-0.308082,0
1663,-0.536734,-0.925142,1.353387,0.638266,0.540705,1
2589,-0.406423,-0.813917,1.402586,1.00763,1.087067,1
2544,0.28215500000000004,1.770155,-1.323117,-0.1416,1.13166,0
2653,-0.122155,1.643736,-1.331213,-0.191366,-0.4135180000000001,0
2025,-0.873705,-0.818661,-0.218401,0.094919,-0.13658299999999998,0
95,0.052105999999999986,1.299071,0.413533,-0.8568,-0.399949,0
633,0.182437,1.680103,-0.01896,0.569779,-0.5940300000000001,0
897,0.149538,1.275982,-1.259533,0.000479,1.89022,0
3240,0.451381,0.372588,-1.115413,-0.07786699999999999,2.237168,0
445,-0.6020760000000001,2.197236,-1.432412,-0.137818,0.204149,0
1398,-0.23673200000000005,-0.5942569999999999,1.544963,-1.186315,-0.536999,1
1413,2.205202,-0.696288,0.322397,-0.8433440000000001,-0.320462,0
1033,0.6768890000000001,0.325035,-0.43731,-0.167903,0.111529,0
1241,-0.8292299999999999,-0.748436,0.502313,0.684076,-0.13658299999999998,1
289,-0.332609,1.147201,0.193867,0.1226,-0.13658299999999998,0
2613,2.639134,-1.748284,-0.938287,-0.411566,-0.023765,0
559,-0.087152,-0.434359,1.202701,1.5088780000000002,-1.470193,1
98,-0.277767,1.506754,-1.196343,-0.707795,0.129134,0
1878,-0.746265,-1.12752,-0.269243,0.908902,1.664707,1
2167,-0.668325,-0.746096,1.739985,0.851691,0.657982,0
1238,-0.6620739999999999,-0.481222,-0.189935,1.700045,-0.13658299999999998,1
1542,-0.442975,-0.426392,1.263829,0.465257,-0.13658299999999998,1
1397,-0.285906,-0.617273,1.373486,-1.0588110000000002,0.978662,1
832,-0.482332,2.111719,-1.484801,-0.881991,-0.607664,0
688,-0.749996,-0.34675,1.394503,-1.449316,-1.221761,0
831,-0.667809,-0.625273,0.385741,1.68267,-1.493057,1
1851,1.268564,-0.809534,-0.942723,-0.319041,-0.471204,0
1956,0.381127,0.19629,0.972656,-1.0836940000000002,1.332497,1
1919,-0.552074,0.527736,-0.213778,-0.191739,0.102846,0
436,-0.307028,0.4966100000000001,-1.4167610000000002,-0.79974,-0.438964,0
1989,-0.8863120000000001,-1.236127,-0.962737,-0.93795,1.7946540000000002,0
943,-0.5881270000000001,1.063987,0.865074,0.748272,1.667209,0
1407,-0.582795,0.657633,-1.241395,-0.704575,-0.13658299999999998,0
2559,0.986928,0.7202850000000001,-1.147097,-0.295132,0.06449400000000001,0
800,-0.812016,-0.8777370000000001,0.068569,1.61195,-0.13658299999999998,1
341,-0.333088,1.553507,-1.469661,-0.785612,-0.351059,0
2706,-0.8685719999999999,-1.060177,-0.475772,0.097996,-0.13658299999999998,0
50,0.027162,0.717888,-1.195716,-0.090221,-0.72464,0
2051,-0.771108,-0.824516,-0.06375700000000001,2.058198,-1.222584,0
3088,-0.889971,-1.2379129999999998,-0.6103109999999999,0.109884,2.21943,0
390,0.674606,-0.041567,-0.47335,-0.227721,-0.310685,0
1458,-0.704902,0.041318,0.088487,0.861057,-0.857707,0
979,-0.564575,-0.421374,1.970959,1.128328,-1.082273,0
2164,-0.550086,1.061226,-1.405234,0.029872000000000006,-0.421465,0
577,-0.843678,-1.03026,-0.537091,-1.089098,1.651087,0
2042,-0.387903,-0.09778,0.123435,1.202149,-1.144699,1
1333,-0.765319,-0.854109,-0.122218,1.156287,1.690523,1
2226,-0.642461,0.50339,1.390343,-1.2914709999999998,-0.13658299999999998,0
3101,-0.794913,-0.942313,-0.221611,0.345568,-0.13658299999999998,0
1755,0.200669,-0.261176,0.056254999999999986,-0.113833,0.29252100000000003,0
717,1.941499,-0.8539629999999999,-0.573857,-0.391771,-0.013272,0
356,-0.391737,-0.391137,0.865247,0.35245,-0.727826,1
2680,-0.841801,-1.095662,-0.341056,1.281141,1.853217,0
2535,-0.6959930000000001,-0.486206,0.16660899999999998,2.541518,-0.13658299999999998,1
664,-0.225074,2.205555,-0.176726,0.603055,-0.686109,0
1535,-0.787563,-1.016678,-0.036069,2.093011,-0.13658299999999998,1
377,-1.1853790000000002,-2.138976,0.808938,1.789696,-1.216943,0
1364,1.086132,1.019583,-0.278412,-0.223783,-0.351484,0
1927,-0.79122,-0.308479,1.586241,-1.405747,-0.624088,0
1486,-0.685183,0.593208,0.7269760000000001,0.8201299999999999,-0.986962,0
529,-0.881366,-1.113931,-0.374906,-1.170411,-0.13658299999999998,0
2349,0.692959,-0.785139,-0.656799,-0.32353200000000004,-0.492765,0
3099,-0.740472,-0.7266560000000001,-0.051209000000000005,1.888098,-1.419064,0
93,-0.639234,-0.501382,2.002252,1.098876,1.3780290000000002,1
476,0.960761,0.847891,-0.200377,1.071846,-0.645878,0
1852,-0.30864,-0.60841,1.872648,-1.557309,-0.8400040000000001,1
321,-0.06604600000000001,0.646471,0.112213,0.07145599999999999,0.381736,1
463,-0.511397,1.256277,-1.35071,-0.1427,-0.329093,0
1358,-0.712916,-1.116588,-0.145734,1.754745,2.150357,1
25,0.6817449999999999,0.647246,-1.196025,-0.658079,-0.284402,0
517,-0.699203,-0.40703,0.190209,-1.192703,1.396757,1
454,1.168358,-0.577562,-0.6152770000000001,-0.313358,0.035385,0
1914,-0.728916,0.979421,0.308166,-1.080273,-0.13658299999999998,0
751,-0.595734,1.789567,-1.287987,-0.759729,-0.376812,0
2979,-0.592795,-0.359002,0.8372379999999999,0.8380700000000001,-1.245955,1
1763,0.043557,0.723634,0.454919,-0.041149,-0.13658299999999998,0
1767,1.249757,0.325,-1.235985,-0.266739,-0.356106,0
1645,0.246882,-0.7932279999999999,1.190101,1.423194,-1.303036,1
3126,-0.470431,1.708244,-1.515141,0.490242,1.401267,0
1060,-0.487713,0.00125,1.12813,0.637444,1.25167,1
198,-0.825808,-0.74337,0.16115,2.286287,-0.13658299999999998,1
1510,-0.619364,-0.385608,1.503425,0.6321829999999999,2.039937,1
963,-0.305632,2.114997,0.507608,0.265298,-0.550755,0
2945,-0.100431,1.889172,-1.383866,-0.876183,1.453273,0
1667,-0.171715,1.122091,-1.360117,-0.775036,-0.13658299999999998,0
2424,-0.531105,-0.536165,0.25551,1.467336,-1.7622240000000002,1
1865,0.65071,-0.200922,-0.302835,-0.658359,0.26058000000000003,0
1409,-0.386284,1.924728,-1.423676,0.211596,1.306697,1
1980,0.667165,0.821629,0.148007,0.271098,1.721342,1
2596,-0.723205,0.459315,-0.062489,-0.082885,0.17354,0
2146,-0.774167,-0.72326,0.16301500000000002,2.070526,-1.557412,1
562,0.196158,1.340913,-1.356432,-0.706214,-0.326723,0
777,-0.850714,-0.7609100000000001,-0.073362,2.237588,-0.13658299999999998,0
486,-0.213328,2.278922,-1.425391,-0.111969,0.340044,0
927,-0.70316,-0.073539,0.160344,0.906215,-0.953872,0
1495,-0.6247020000000001,0.105744,-0.248314,-0.755475,-0.34284000000000003,0
3175,-0.740712,0.111384,1.962703,-1.447269,-0.700016,0
1718,-0.832118,-0.896854,0.389836,-1.003859,-0.7807810000000001,0
2930,-1.057898,-1.74581,-1.354029,1.171704,2.075551,0
2913,1.614482,-0.8398469999999999,-0.651403,-0.380284,-0.261706,0
1787,-0.33332399999999995,1.034435,-0.147134,-0.197439,-0.309508,0
1161,-0.769559,-1.035082,0.317686,-1.000369,0.723246,1
926,-0.293666,-2.453179,0.407331,-1.208062,-0.13658299999999998,0
2092,-0.574268,-0.941783,1.179511,1.509971,2.435284,1
1212,-0.10527,0.935288,-1.296977,-0.72987,0.149436,0
2432,-0.249806,0.067086,1.034509,0.338782,1.940306,1
2405,-0.293977,0.736947,0.448004,-0.045088,-0.403772,0
2202,1.102773,0.23320900000000006,-0.27631300000000003,-0.161431,1.248413,0
94,-0.753892,-0.995612,1.289006,0.703645,-1.882941,1
379,-0.5472199999999999,0.902423,-1.277541,-0.6898920000000001,-0.295259,0
91,-0.305798,2.575683,-1.471387,-0.807948,-0.402888,0
1502,-0.159854,0.847938,0.5100180000000001,-1.044818,-1.034373,0
3196,-0.502402,-0.474365,1.910317,-1.299249,-1.084729,0
194,-0.629208,-0.431371,1.846984,-1.166508,-0.66932,0
2601,-0.611947,1.228594,0.274549,0.133294,-0.585897,0
222,1.747539,-0.011405,-0.470748,-0.298119,-0.2676,0
2999,0.16881400000000002,0.257414,0.518295,0.560847,1.91998,1
1726,-0.560575,-0.965261,1.018981,1.098826,1.573059,0
690,-0.619642,-0.376407,1.085706,-1.2448290000000002,-0.756908,1
2954,0.80191,0.576264,-0.211222,-0.718935,-0.13658299999999998,0
1949,-0.693534,-0.203554,2.045529,-1.685671,-0.13658299999999998,0
1404,0.345423,1.11302,0.7958310000000001,-1.011816,-0.392595,1
1793,-0.095822,2.254964,-1.6270870000000002,0.048233,0.187144,0
1234,-0.696141,-0.593283,0.255002,1.049298,-0.13658299999999998,1
1189,-2.110076,-2.4245520000000003,-1.144534,-0.690593,-0.330983,0
2611,2.245413,-0.6040409999999999,-0.955078,-0.583005,-0.049298,0
474,-0.8228030000000001,-0.776702,0.58031,2.258604,-1.570971,0
1620,0.019325,0.169347,-1.107275,-0.922973,3.365271,0
3040,-0.576445,-0.184942,1.914153,0.996507,-0.8412719999999999,0
1001,1.859506,-0.445037,-0.974168,-0.383005,-0.197457,0
1619,-1.0585639999999998,-0.822349,0.452683,2.421008,-1.873837,0
1285,0.078875,1.0673469999999998,-0.127798,0.095259,1.817099,0
2012,-0.256395,1.494075,-1.345751,-0.931043,1.786732,0
2159,-0.367535,-0.52425,1.165734,0.468248,2.638091,1
1704,-0.656479,-0.704701,0.8929959999999999,1.154442,1.079749,0
378,2.991782,-1.871689,-0.636034,-0.359513,-0.241271,0
136,0.11839,0.492133,-0.222779,0.337985,-0.13658299999999998,1
2539,-0.6814180000000001,-0.802588,-0.050554,0.685782,-1.889229,1
2064,-0.722349,-0.7320949999999999,-0.012279,1.079379,-0.13658299999999998,1
420,-0.564228,0.25739,1.479069,-1.321794,0.8933700000000001,0
2024,-0.433988,-0.5752550000000001,0.285885,1.478371,-1.011574,1
3234,-0.61852,-0.013649,2.265016,-1.6486169999999998,-0.773226,0
2735,-0.33410500000000004,-0.969573,0.488028,1.310594,3.298196,1
877,0.227446,-0.90177,1.076468,0.562185,-0.552438,1
2935,-0.829667,-0.941199,0.179846,-0.5005970000000001,-0.13658299999999998,0
1219,1.6715779999999998,0.273088,0.140907,0.283032,-0.45736,0
2306,-0.080704,0.126917,0.799029,-1.0526950000000002,-0.418463,1
1959,-1.163048,-1.8569,-1.478672,0.817455,-0.13658299999999998,0
214,1.982222,-1.005924,-0.942457,-0.375265,-0.254898,0
1056,-1.172666,-0.10792,1.393671,-1.436112,-0.783854,0
1771,-0.5950979999999999,-0.154298,2.247003,-1.484628,-0.7910550000000001,0
1239,-0.564088,0.290948,1.6631349999999998,-1.359039,-0.13658299999999998,0
1992,0.357976,1.496731,-1.1931040000000002,-0.27031900000000003,-0.32777399999999995,0
2920,-1.03379,-1.800462,-1.442272,1.003713,2.077045,1
894,-0.707541,0.168266,1.877964,-1.464665,-0.721839,0
2402,0.002619,0.851909,-1.264216,-0.685587,0.139693,0
2001,-0.8278139999999999,-1.0346,-0.363563,0.923704,2.116689,0
447,-0.10519,2.075951,-1.335511,-0.742118,0.184712,0
403,-0.586735,-0.054257000000000014,0.004201,0.81453,1.229452,1
234,-0.271928,-0.73957,1.191063,0.642776,-0.843141,1
2066,-0.593317,1.170067,-0.042508,-0.12546300000000002,-0.534037,0
684,0.18511,0.32907800000000004,-0.213517,-0.7235159999999999,0.108966,0
314,1.992586,-1.7265419999999998,-0.596585,-0.309733,-0.238302,0
2520,-0.700392,-0.219945,1.272819,-1.258192,-0.53,0
997,0.8726889999999999,0.122217,-0.379252,-0.304258,-0.13658299999999998,0
2153,-1.128101,0.208345,1.7775029999999998,-1.320507,-0.13658299999999998,0
1401,-0.678638,-0.309488,-0.294931,0.113045,0.775554,0
1937,-0.71991,-0.617057,0.132606,-0.92725,2.017648,1
2950,-0.59521,0.93201,-1.255873,-0.157658,0.060714,0
2377,-0.203826,-0.200663,1.17319,-1.140365,0.620656,0
582,-0.584997,-0.16452,1.339102,-1.585071,-0.13658299999999998,1
1674,-0.8265290000000001,-0.659547,-0.478196,0.226002,-0.13658299999999998,1
299,-0.598221,0.803499,1.072286,0.404268,-0.744738,0
3178,1.319931,-0.893173,-0.623041,-0.310711,-0.395126,0
1730,2.129556,-0.7296600000000001,-0.984241,-0.400422,-0.197792,0
628,2.220679,-0.344355,-0.322038,0.07072300000000001,0.259831,0
804,2.362458,-0.594724,0.562199,-0.88926,-0.354273,0
1263,-0.629443,-0.363583,1.992365,-1.324645,-0.6841430000000001,0
2991,-0.439398,-0.600801,-0.354941,0.855822,1.594385,1
27,-0.386628,1.419439,-1.288349,-0.767624,-0.346717,0
1147,1.086563,0.247626,0.53646,-1.048645,0.988874,1
1240,-0.652309,-0.6268600000000001,0.10336,0.8702719999999999,-0.13658299999999998,0
2773,-0.6288199999999999,-0.321568,0.939807,0.466649,-0.810366,0
2656,-0.5677439999999999,-0.622138,-0.106228,1.1795,2.190157,1
629,-0.66798,-0.8304870000000001,-0.19867,-1.163424,-0.13658299999999998,0
17,-0.366825,1.154768,-0.129365,0.358636,1.331787,1
1794,0.513904,-0.6620189999999999,-0.958142,-0.360426,0.053329,0
2241,-0.465035,1.492125,-1.257991,-0.202559,-0.418428,0
1373,-0.507103,-0.644201,1.51019,0.491164,0.967733,1
2507,-0.75083,-0.376658,-0.271624,0.876336,1.402128,1
2854,-0.575993,-0.642307,-0.026021,1.89779,-1.713515,1
307,-0.575799,0.020367,-0.232084,-0.026057,0.53167,0
2879,-0.838959,-1.035281,0.0017329999999999995,0.367648,0.735485,1
1599,1.208534,-0.213718,0.340216,-0.863577,0.199809,0
1435,1.258689,-0.49689,-0.466162,-0.6111800000000001,-0.217594,0
1073,2.241407,-1.742595,-0.641112,-0.37777,-0.008733,0
2011,-0.617926,-0.432372,1.261635,1.282522,-0.924923,0
1328,0.258539,0.8238969999999999,-1.17041,-0.25516300000000003,-0.848299,0
3236,-0.616891,0.03663,2.17066,-1.485165,-0.722757,0
977,-0.179337,2.038786,0.119404,-0.8883770000000001,1.102226,0
1215,-0.208894,1.414257,0.397584,-0.921325,-0.13658299999999998,0
1966,1.828833,0.069248,-0.079929,0.644252,-0.5534819999999999,0
3221,-0.688346,-0.25294,1.69888,-1.332508,-0.13658299999999998,0
1225,0.447271,0.070764,-0.479648,-0.25447600000000004,0.14740599999999998,0
370,-0.726738,-0.958037,-0.01063,0.315085,1.180899,1
647,-0.49787,0.019709,1.624385,-1.406339,-0.13658299999999998,0
1469,-0.735999,-0.922556,-0.234336,0.749758,-0.13658299999999998,1
1817,-0.640782,-0.627342,2.044049,1.224483,1.4140629999999998,1
2348,1.926489,-1.08697,-0.604034,-0.239797,-0.245334,0
1898,-0.405212,1.633866,-1.461035,1.336054,-0.980831,0
862,-0.643397,2.2282330000000004,-1.345429,0.044346,1.639239,0
1008,-0.7743180000000001,-0.8538120000000001,0.178068,1.592993,-1.077558,0
193,-0.768859,-1.03492,-0.329043,-1.255289,2.980608,0
2776,0.758835,0.528606,0.260275,0.371532,1.739357,1
1432,-0.80578,-0.6282989999999999,-0.510857,0.151867,-0.13658299999999998,1
2519,-0.768716,-1.092154,-0.159123,1.399391,-1.653223,1
260,-0.841945,-1.074508,-0.484371,0.097495,-0.951663,0
3220,-0.844368,-1.077315,-0.220432,-0.7807,-0.93528,0
1044,2.529798,-0.996725,-0.950508,-0.363764,0.044085,0
203,-0.751417,-0.94715,0.222095,1.6343219999999998,-1.181536,0
2745,-1.015841,-0.8893280000000001,0.6072810000000001,1.659004,-1.167867,0
1154,0.019725,1.7131439999999998,0.817658,-0.957645,-0.437595,1
1439,1.802329,-1.146691,-0.655493,-0.305305,-0.240521,0
1874,-0.224209,1.618826,-1.279587,-0.169439,-0.6174890000000001,0
2592,-0.429387,2.384274,-1.508096,0.032137,-0.13658299999999998,0
295,0.236704,1.083069,-0.254048,-0.7807470000000001,-0.13658299999999998,0
2633,-0.273408,-0.488545,1.297003,0.6779930000000001,2.222036,1
1709,-0.731617,-0.837284,0.128682,1.965998,-1.2081,0
1545,2.218559,-1.130327,-0.619287,-0.222284,-0.282986,0
129,1.655531,-0.562762,-0.457556,-0.616286,-0.228485,0
2130,-0.712978,-0.540758,0.5399609999999999,2.20118,-1.249835,0
1760,-0.120335,0.577651,0.094614,-0.784084,0.092004,0
2939,-0.721091,-0.884516,0.07388600000000001,0.550374,-0.13658299999999998,1
1100,-0.611494,-0.080848,1.94657,-1.404516,-0.7098770000000001,0
1642,0.642279,-0.345356,-0.015551,0.300872,0.427846,1
2442,0.23611,0.678502,-1.203692,-0.204664,-0.4270060000000001,0
1744,-0.336469,-0.396689,1.557811,-1.516964,0.882792,1
47,-0.48674,0.617566,0.488785,0.07384500000000001,-0.629793,0
796,-0.59849,0.438306,-1.191136,-0.6648609999999999,-0.288611,0
2846,-0.672326,-0.984356,-1.093338,0.8378059999999999,2.592436,1
3094,-0.357568,-0.456679,-2.231332,0.314,-0.699106,1
764,-0.345008,1.418252,-1.616685,-0.066925,-0.13658299999999998,0
304,-0.378524,1.160749,0.241053,0.976922,-0.8504290000000001,1
2021,-1.193155,-0.376761,0.982533,-1.480411,1.531816,1
2450,0.923951,1.246912,-1.242633,-0.223802,0.147168,0
1921,-0.166723,1.142795,0.647208,0.935568,-0.6694439999999999,1
470,-0.262577,1.231778,-0.143378,-0.025615,-0.13658299999999998,0
1539,-0.502384,1.537233,-1.289894,-0.82755,-0.356922,0
1724,0.157746,0.217734,0.910707,0.397947,1.060141,1
592,-0.572835,0.422585,-1.280558,-0.097907,-0.355105,0
2924,0.018393,0.748861,-1.244708,-0.681979,-0.13658299999999998,0
2451,0.772565,1.141573,-1.420818,-0.762573,-0.339027,0
1345,0.128377,-1.07597,0.545623,1.487925,2.056997,1
2944,0.117174,-0.134463,1.520477,0.474108,0.682292,1
1296,-0.552874,0.28713,0.198288,-0.901099,0.6602819999999999,0
914,2.939088,-1.807899,-0.936601,-0.40359,-0.226508,0
2181,-0.693451,0.115144,0.621328,-0.967287,-0.550744,0
11,-0.663508,0.045195,2.113055,-1.407535,-0.803006,0
1695,-0.564612,-0.79781,0.230222,2.131704,2.116776,1
2044,0.659188,1.7838439999999998,0.008378,-0.785716,-0.364964,0
2250,0.406,1.054739,-1.13836,-0.653154,0.052571000000000014,0
141,-0.551724,1.05313,-1.34475,-0.101794,-0.325169,0
148,-0.434786,-0.76159,1.549836,0.5121140000000001,1.946386,1
1171,-0.338275,-0.363608,0.902095,-1.025047,1.7236349999999998,1
2738,-0.054024,1.240344,0.747875,0.309858,1.3144559999999998,1
2844,-0.791976,0.288692,0.752953,-1.462561,-0.13658299999999998,0
2160,-0.799765,-0.872073,0.049696,2.308169,-0.13658299999999998,1
2009,-0.5855630000000001,0.118363,1.320127,-1.284249,0.7261449999999999,0
1054,-0.682322,-0.736241,-0.13247799999999998,0.408024,-0.13658299999999998,0
974,-0.538024,0.475366,-0.241592,-0.746541,-0.343905,0
227,-0.541767,-0.297848,0.910188,0.547415,-0.723368,1
1618,-0.782606,-0.6614479999999999,1.066051,-0.5005970000000001,-0.13658299999999998,0
80,-0.467589,0.282817,-1.266528,-0.69277,-0.315907,0
238,-0.847511,-0.78314,-0.164192,0.5760850000000001,1.371139,0
2231,-0.575469,-0.521887,0.826152,1.106572,3.251377,1
1481,-0.5853729999999999,-0.750885,0.508927,-1.1505299999999998,-0.13658299999999998,1
3180,-0.6909270000000001,-0.495141,2.210242,-1.528728,-0.818245,1
171,-1.00537,-0.85324,0.604266,1.526442,-0.13658299999999998,0
516,-0.692244,0.348312,0.7172189999999999,0.418758,-0.5192220000000001,0
1880,-0.743568,-0.496537,1.360551,0.824549,-0.13658299999999998,0
924,-0.20695500000000006,2.043603,-1.394892,-0.7561439999999999,-0.386803,0
110,-0.168276,-0.09993,1.030273,0.279744,-0.492147,0
1093,-0.849046,-1.05464,-0.145378,-1.593355,-0.13658299999999998,0
2686,-0.780913,-0.269637,1.839366,-1.344538,-0.13658299999999998,0
1633,-0.270699,-0.132008,0.386854,2.191187,-1.352961,1
2699,-0.8472129999999999,-1.147059,-0.462483,0.07182100000000001,-0.13658299999999998,0
3092,-0.716907,-0.853708,-0.132377,0.6570159999999999,4.033246,0
220,-0.707457,0.08026900000000001,1.597306,-1.3122790000000002,-0.6529590000000001,0
1574,2.027277,-1.765551,-0.948645,-0.360308,-0.23764,0
612,-0.8163779999999999,-1.170596,-0.2507,1.223479,2.009344,0
1303,-0.719961,0.129314,0.672115,0.135537,-0.444233,0
546,-0.7914180000000001,-1.077535,-0.104579,1.792923,-0.13658299999999998,0
2110,0.187945,1.298072,-1.361924,-0.733595,-0.326239,0
2570,2.328803,-1.079833,-0.623527,-0.394149,0.051199,0
119,-0.659138,-1.002443,-0.320922,1.466934,2.76776,0
1988,0.025999,1.075819,-1.3541299999999998,-0.24147,-0.13658299999999998,0
216,-0.878589,-1.1509120000000002,-0.457237,-1.262428,3.560799,0
3037,-0.641016,0.8933989999999999,0.482863,0.288521,-0.13658299999999998,0
3017,-0.487177,-0.117226,1.404477,-1.366362,-0.671747,0
10,0.321364,0.03838,-1.144414,-0.666706,-0.13658299999999998,0
